,2020,2021,2022,2023,2024
3978,0.331,0.582,0.503,0.511,0.388
3979,0.332,0.587,0.509,0.518,0.385
3980,0.332,0.596,0.514,0.530,0.382
3981,0.328,0.612,0.518,0.531,0.380
3982,0.325,0.629,0.517,0.544,0.378
3983,0.319,0.647,0.530,0.552,0.382
3984,0.312,0.665,0.533,0.558,0.384
3985,0.303,0.673,0.531,0.557,0.386
3986,0.292,0.673,0.529,0.551,0.383
3987,0.285,0.681,0.527,0.543,0.377
3988,0.279,0.684,0.524,0.531,0.370
3989,0.270,0.681,0.521,0.516,0.360
3990,0.260,0.677,0.523,0.499,0.349
3991,0.253,0.674,0.517,0.481,0.341
3992,0.248,0.669,0.513,0.461,0.335
3993,0.240,0.670,0.513,0.440,0.326
3994,0.235,0.668,0.522,0.423,0.315
3995,0.231,0.659,0.525,0.404,0.308
3996,0.225,0.651,0.523,0.384,0.312
3997,0.228,0.638,0.516,0.364,0.309
3998,0.227,0.627,0.516,0.353,0.314
3999,0.231,0.616,0.515,0.350,0.312
4000,0.230,0.607,0.512,0.346,0.318
4001,0.232,0.592,0.505,0.349,0.318
4002,0.233,0.585,0.495,0.357,0.316
4003,0.236,0.572,0.481,0.364,0.316
4004,0.239,0.556,0.466,0.370,0.317
4005,0.242,0.549,0.464,0.382,0.319
4006,0.242,0.536,0.460,0.387,0.322
4007,0.240,0.525,0.451,0.388,0.330
4008,0.240,0.516,0.439,0.386,0.346
4009,0.237,0.509,0.425,0.381,0.358
4010,0.233,0.509,0.415,0.385,0.363
4011,0.230,0.501,0.401,0.389,0.366
4012,0.226,0.490,0.386,0.392,0.369
4013,0.230,0.483,0.375,0.391,0.373
4014,0.237,0.489,0.361,0.386,0.387
4015,0.239,0.492,0.346,0.379,0.396
4016,0.238,0.488,0.335,0.381,0.400
4017,0.235,0.493,0.322,0.376,0.399
4018,0.235,0.502,0.307,0.369,0.396
4019,0.235,0.509,0.298,0.365,0.399
4020,0.236,0.514,0.285,0.363,0.401
4021,0.237,0.531,0.282,0.362,0.398
4022,0.236,0.537,0.275,0.357,0.397
4023,0.236,0.538,0.266,0.354,0.401
4024,0.240,0.540,0.271,0.348,0.398
4025,0.247,0.548,0.275,0.340,0.397
4026,0.249,0.553,0.274,0.335,0.397
4027,0.256,0.564,0.272,0.327,0.392
4028,0.261,0.565,0.267,0.323,0.394
4029,0.266,0.561,0.261,0.320,0.390
4030,0.271,0.559,0.254,0.314,0.392
4031,0.279,0.557,0.247,0.306,0.394
4032,0.289,0.562,0.248,0.297,0.400
4033,0.297,0.557,0.254,0.286,0.409
4034,0.300,0.555,0.260,0.286,0.410
4035,0.308,0.547,0.261,0.297,0.422
4036,0.310,0.535,0.265,0.304,0.431
4037,0.316,0.538,0.270,0.307,0.438
4038,0.317,0.544,0.276,0.317,0.444
4039,0.323,0.540,0.277,0.332,0.449
4040,0.333,0.533,0.281,0.339,0.463
4041,0.341,0.534,0.291,0.347,0.472
4042,0.343,0.533,0.295,0.367,0.479
4043,0.342,0.533,0.295,0.382,0.485
4044,0.338,0.532,0.298,0.401,0.485
4045,0.336,0.532,0.297,0.423,0.481
4046,0.334,0.525,0.309,0.440,0.479
4047,0.332,0.515,0.312,0.456,0.476
4048,0.327,0.503,0.318,0.475,0.483
4049,0.319,0.488,0.323,0.485,0.491
4050,0.314,0.471,0.334,0.495,0.500
4051,0.309,0.459,0.343,0.509,0.502
4052,0.305,0.443,0.351,0.514,0.503
4053,0.297,0.431,0.354,0.514,0.504
4054,0.289,0.422,0.353,0.516,0.504
4055,0.279,0.420,0.350,0.517,0.503
4056,0.268,0.413,0.355,0.522,0.502
4057,0.260,0.408,0.353,0.531,0.496
4058,0.250,0.411,0.353,0.531,0.491
4059,0.242,0.407,0.350,0.526,0.481
4060,0.237,0.413,0.348,0.528,0.469
4061,0.232,0.411,0.353,0.528,0.455
4062,0.226,0.417,0.361,0.528,0.453
4063,0.222,0.417,0.362,0.532,0.449
4064,0.219,0.431,0.360,0.529,0.449
4065,0.218,0.435,0.356,0.521,0.443
4066,0.221,0.446,0.349,0.510,0.434
4067,0.223,0.462,0.340,0.502,0.433
4068,0.226,0.468,0.330,0.490,0.425
4069,0.226,0.469,0.318,0.486,0.415
4070,0.224,0.467,0.310,0.481,0.403
4071,0.225,0.468,0.305,0.471,0.395
4072,0.222,0.469,0.301,0.458,0.388
4073,0.218,0.464,0.294,0.449,0.382
4074,0.217,0.462,0.290,0.442,0.372
4075,0.216,0.467,0.298,0.430,0.361
4076,0.217,0.464,0.298,0.416,0.353
4077,0.218,0.458,0.301,0.401,0.347
4078,0.217,0.449,0.299,0.390,0.338
4079,0.217,0.443,0.296,0.382,0.327
4080,0.214,0.433,0.300,0.380,0.315
4081,0.211,0.426,0.304,0.379,0.302
4082,0.206,0.415,0.303,0.394,0.288
4083,0.203,0.408,0.300,0.399,0.274
4084,0.206,0.397,0.296,0.399,0.265
4085,0.204,0.402,0.294,0.396,0.258
4086,0.208,0.398,0.289,0.391,0.254
4087,0.211,0.398,0.282,0.383,0.246
4088,0.215,0.392,0.274,0.374,0.243
4089,0.216,0.384,0.270,0.368,0.237
4090,0.214,0.380,0.268,0.364,0.234
4091,0.222,0.372,0.268,0.362,0.229
4092,0.224,0.367,0.273,0.356,0.222
4093,0.231,0.359,0.288,0.358,0.215
4094,0.233,0.350,0.300,0.360,0.212
4095,0.237,0.344,0.311,0.368,0.207
4096,0.241,0.335,0.326,0.368,0.214
4097,0.245,0.331,0.344,0.371,0.216
4098,0.252,0.322,0.354,0.380,0.215
4099,0.258,0.318,0.365,0.382,0.213
4100,0.260,0.323,0.370,0.391,0.219
4101,0.264,0.321,0.381,0.393,0.229
4102,0.270,0.316,0.391,0.392,0.234
4103,0.279,0.322,0.394,0.387,0.236
4104,0.286,0.321,0.394,0.391,0.236
4105,0.292,0.317,0.401,0.389,0.243
4106,0.294,0.312,0.401,0.383,0.246
4107,0.297,0.310,0.402,0.376,0.250
4108,0.296,0.311,0.403,0.366,0.256
4109,0.293,0.308,0.405,0.354,0.267
4110,0.288,0.302,0.401,0.352,0.276
4111,0.281,0.313,0.400,0.356,0.290
4112,0.273,0.321,0.394,0.363,0.302
4113,0.264,0.329,0.395,0.364,0.309
4114,0.254,0.332,0.391,0.377,0.317
4115,0.243,0.332,0.388,0.382,0.329
4116,0.238,0.329,0.382,0.393,0.335
4117,0.230,0.324,0.372,0.408,0.337
4118,0.221,0.317,0.367,0.425,0.336
4119,0.215,0.309,0.372,0.444,0.333
4120,0.211,0.323,0.375,0.454,0.327
4121,0.204,0.338,0.372,0.465,0.319
4122,0.197,0.350,0.367,0.479,0.315
4123,0.193,0.356,0.359,0.486,0.317
4124,0.197,0.359,0.360,0.487,0.323
4125,0.196,0.358,0.375,0.490,0.332
4126,0.194,0.354,0.389,0.492,0.343
4127,0.190,0.354,0.400,0.494,0.348
4128,0.186,0.356,0.410,0.501,0.354
4129,0.184,0.359,0.419,0.506,0.369
4130,0.180,0.363,0.422,0.514,0.380
4131,0.179,0.373,0.421,0.520,0.395
4132,0.176,0.376,0.422,0.525,0.406
4133,0.175,0.375,0.434,0.523,0.421
4134,0.172,0.377,0.446,0.522,0.438
4135,0.175,0.374,0.455,0.527,0.451
4136,0.174,0.381,0.462,0.524,0.457
4137,0.176,0.380,0.469,0.516,0.459
4138,0.175,0.376,0.479,0.511,0.456
4139,0.183,0.375,0.481,0.512,0.456
4140,0.193,0.376,0.484,0.516,0.450
4141,0.198,0.372,0.486,0.513,0.442
4142,0.212,0.383,0.493,0.511,0.435
4143,0.219,0.385,0.492,0.509,0.425
4144,0.227,0.383,0.492,0.501,0.417
4145,0.234,0.378,0.486,0.496,0.410
4146,0.238,0.371,0.477,0.486,0.400
4147,0.250,0.380,0.466,0.474,0.396
4148,0.266,0.380,0.467,0.459,0.402
4149,0.282,0.376,0.470,0.459,0.400
4150,0.295,0.370,0.471,0.456,0.394
4151,0.310,0.367,0.466,0.454,0.391
4152,0.318,0.367,0.468,0.446,0.388
4153,0.330,0.373,0.468,0.436,0.381
4154,0.336,0.390,0.473,0.435,0.377
4155,0.338,0.409,0.475,0.427,0.388
4156,0.347,0.418,0.472,0.428,0.404
4157,0.354,0.423,0.470,0.423,0.425
4158,0.359,0.423,0.469,0.414,0.440
4159,0.366,0.426,0.477,0.414,0.453
4160,0.371,0.424,0.482,0.409,0.459
4161,0.382,0.425,0.485,0.400,0.461
4162,0.385,0.426,0.487,0.389,0.469
4163,0.388,0.428,0.489,0.377,0.479
4164,0.393,0.425,0.491,0.364,0.481
4165,0.396,0.419,0.491,0.355,0.479
4166,0.402,0.410,0.496,0.343,0.478
4167,0.412,0.399,0.499,0.340,0.472
4168,0.418,0.392,0.501,0.338,0.478
4169,0.422,0.381,0.502,0.331,0.484
4170,0.421,0.380,0.498,0.323,0.483
4171,0.417,0.385,0.490,0.318,0.487
4172,0.413,0.394,0.479,0.316,0.489
4173,0.406,0.408,0.466,0.310,0.495
4174,0.396,0.419,0.461,0.302,0.503
4175,0.385,0.423,0.460,0.304,0.508
4176,0.389,0.435,0.467,0.300,0.516
4177,0.392,0.444,0.471,0.295,0.521
4178,0.396,0.454,0.483,0.293,0.520
4179,0.394,0.462,0.490,0.288,0.519
4180,0.400,0.470,0.491,0.286,0.523
4181,0.399,0.472,0.488,0.286,0.519
4182,0.405,0.470,0.492,0.283,0.511
4183,0.405,0.476,0.498,0.289,0.501
4184,0.404,0.486,0.497,0.299,0.488
4185,0.400,0.487,0.506,0.314,0.477
4186,0.396,0.490,0.507,0.326,0.467
4187,0.389,0.493,0.513,0.349,0.459
4188,0.380,0.496,0.511,0.361,0.446
4189,0.369,0.493,0.516,0.374,0.431
4190,0.356,0.498,0.527,0.392,0.419
4191,0.343,0.495,0.529,0.407,0.410
4192,0.331,0.494,0.526,0.426,0.396
4193,0.322,0.494,0.529,0.453,0.381
4194,0.313,0.493,0.530,0.478,0.365
4195,0.302,0.493,0.535,0.499,0.349
4196,0.297,0.488,0.537,0.511,0.331
4197,0.292,0.491,0.533,0.528,0.319
4198,0.288,0.486,0.525,0.547,0.309
4199,0.284,0.484,0.524,0.556,0.301
4200,0.281,0.494,0.526,0.564,0.290
4201,0.290,0.500,0.526,0.565,0.279
4202,0.291,0.505,0.525,0.572,0.271
4203,0.290,0.509,0.523,0.571,0.267
4204,0.290,0.514,0.516,0.576,0.259
4205,0.297,0.511,0.505,0.583,0.250
4206,0.302,0.517,0.492,0.592,0.241
4207,0.307,0.515,0.482,0.597,0.240
4208,0.311,0.515,0.473,0.595,0.241
4209,0.311,0.515,0.460,0.588,0.238
4210,0.312,0.509,0.449,0.577,0.233
4211,0.309,0.523,0.435,0.569,0.232
4212,0.305,0.537,0.420,0.555,0.228
4213,0.299,0.541,0.403,0.549,0.223
4214,0.294,0.546,0.385,0.542,0.222
4215,0.287,0.550,0.371,0.530,0.222
4216,0.282,0.547,0.355,0.515,0.239
4217,0.279,0.547,0.343,0.498,0.246
4218,0.275,0.540,0.333,0.484,0.255
4219,0.269,0.542,0.331,0.473,0.259
4220,0.265,0.542,0.324,0.462,0.266
4221,0.262,0.542,0.314,0.448,0.278
4222,0.267,0.541,0.304,0.443,0.283
4223,0.270,0.541,0.302,0.438,0.286
4224,0.276,0.534,0.301,0.433,0.291
4225,0.280,0.524,0.301,0.435,0.296
4226,0.285,0.523,0.313,0.441,0.311
4227,0.285,0.526,0.326,0.445,0.323
4228,0.283,0.533,0.332,0.455,0.338
4229,0.283,0.538,0.344,0.462,0.351
4230,0.290,0.541,0.360,0.463,0.357
4231,0.291,0.544,0.372,0.460,0.365
4232,0.297,0.553,0.389,0.454,0.377
4233,0.308,0.564,0.398,0.445,0.387
4234,0.312,0.584,0.407,0.445,0.404
4235,0.317,0.598,0.411,0.444,0.422
4236,0.320,0.603,0.416,0.449,0.432
4237,0.327,0.614,0.420,0.463,0.446
4238,0.333,0.622,0.420,0.472,0.451
4239,0.333,0.627,0.416,0.480,0.453
4240,0.338,0.638,0.414,0.481,0.455
4241,0.345,0.638,0.407,0.479,0.457
4242,0.346,0.640,0.398,0.478,0.453
4243,0.347,0.646,0.387,0.477,0.446
4244,0.349,0.643,0.379,0.472,0.456
4245,0.349,0.634,0.368,0.479,0.455
4246,0.350,0.634,0.360,0.478,0.450
4247,0.349,0.625,0.358,0.477,0.442
4248,0.353,0.636,0.361,0.472,0.436
4249,0.354,0.640,0.378,0.468,0.427
4250,0.351,0.636,0.393,0.466,0.414
4251,0.353,0.633,0.400,0.458,0.405
4252,0.350,0.624,0.403,0.459,0.397
4253,0.348,0.617,0.402,0.452,0.391
4254,0.342,0.621,0.404,0.443,0.385
4255,0.338,0.616,0.410,0.431,0.385
4256,0.334,0.606,0.420,0.418,0.380
4257,0.327,0.592,0.422,0.403,0.377
4258,0.318,0.575,0.421,0.386,0.374
4259,0.311,0.556,0.416,0.369,0.377
4260,0.302,0.541,0.414,0.362,0.384
4261,0.299,0.534,0.412,0.355,0.393
4262,0.295,0.532,0.411,0.351,0.396
4263,0.292,0.523,0.410,0.342,0.404
4264,0.289,0.510,0.409,0.332,0.406
4265,0.291,0.495,0.404,0.331,0.404
4266,0.288,0.490,0.401,0.330,0.404
4267,0.286,0.484,0.399,0.331,0.404
4268,0.285,0.474,0.402,0.327,0.405
4269,0.281,0.461,0.399,0.321,0.410
4270,0.275,0.458,0.418,0.314,0.414
4271,0.275,0.461,0.429,0.321,0.422
4272,0.271,0.462,0.448,0.326,0.432
4273,0.269,0.463,0.462,0.327,0.435
4274,0.268,0.459,0.469,0.329,0.434
4275,0.267,0.452,0.481,0.328,0.439
4276,0.263,0.448,0.485,0.324,0.442
4277,0.268,0.446,0.485,0.324,0.449
4278,0.278,0.450,0.480,0.325,0.454
4279,0.282,0.460,0.473,0.327,0.453
4280,0.282,0.466,0.463,0.336,0.449
4281,0.284,0.467,0.450,0.338,0.446
4282,0.286,0.463,0.441,0.336,0.448
4283,0.288,0.486,0.433,0.338,0.444
4284,0.297,0.500,0.425,0.346,0.441
4285,0.307,0.513,0.414,0.369,0.434
4286,0.311,0.517,0.401,0.385,0.433
4287,0.312,0.517,0.396,0.400,0.432
4288,0.310,0.519,0.396,0.408,0.430
4289,0.306,0.515,0.389,0.417,0.438
4290,0.300,0.507,0.380,0.425,0.443
4291,0.300,0.497,0.374,0.433,0.441
4292,0.295,0.483,0.375,0.451,0.446
4293,0.292,0.480,0.380,0.465,0.448
4294,0.286,0.481,0.383,0.471,0.451
4295,0.285,0.476,0.381,0.482,0.452
4296,0.284,0.466,0.381,0.491,0.458
4297,0.290,0.454,0.397,0.510,0.457
4298,0.298,0.452,0.407,0.523,0.457
4299,0.303,0.443,0.411,0.528,0.452
4300,0.311,0.438,0.411,0.528,0.445
4301,0.313,0.439,0.413,0.534,0.439
4302,0.313,0.446,0.415,0.538,0.434
4303,0.314,0.451,0.422,0.536,0.425
4304,0.318,0.450,0.427,0.534,0.414
4305,0.324,0.450,0.432,0.527,0.405
4306,0.329,0.446,0.431,0.522,0.393
4307,0.332,0.439,0.427,0.528,0.394
4308,0.332,0.430,0.424,0.530,0.393
4309,0.336,0.424,0.423,0.531,0.386
4310,0.338,0.414,0.421,0.526,0.382
4311,0.340,0.420,0.420,0.528,0.380
4312,0.338,0.423,0.424,0.528,0.377
4313,0.337,0.426,0.422,0.527,0.376
4314,0.336,0.429,0.431,0.521,0.371
4315,0.331,0.439,0.436,0.516,0.367
4316,0.328,0.446,0.435,0.507,0.361
4317,0.322,0.453,0.431,0.495,0.357
4318,0.317,0.460,0.424,0.485,0.354
4319,0.313,0.473,0.425,0.477,0.347
4320,0.313,0.494,0.419,0.471,0.339
4321,0.312,0.504,0.416,0.465,0.329
4322,0.318,0.514,0.408,0.460,0.322
4323,0.328,0.517,0.408,0.461,0.313
4324,0.332,0.522,0.402,0.461,0.312
4325,0.332,0.520,0.393,0.471,0.320
4326,0.332,0.520,0.387,0.473,0.320
4327,0.333,0.521,0.378,0.475,0.318
4328,0.330,0.515,0.381,0.472,0.323
4329,0.325,0.529,0.387,0.470,0.322
4330,0.322,0.531,0.386,0.464,0.324
4331,0.315,0.534,0.382,0.456,0.326
4332,0.314,0.536,0.376,0.444,0.324
4333,0.309,0.538,0.372,0.442,0.324
4334,0.308,0.540,0.369,0.439,0.331
4335,0.307,0.541,0.363,0.436,0.345
4336,0.310,0.536,0.354,0.440,0.356
4337,0.315,0.533,0.349,0.442,0.360
4338,0.314,0.524,0.341,0.439,0.366
4339,0.311,0.519,0.345,0.443,0.372
4340,0.313,0.514,0.347,0.446,0.377
4341,0.311,0.504,0.360,0.448,0.383
4342,0.313,0.491,0.363,0.456,0.392
4343,0.310,0.481,0.373,0.456,0.395
4344,0.306,0.468,0.381,0.464,0.394
4345,0.299,0.452,0.384,0.480,0.390
4346,0.295,0.435,0.388,0.485,0.388
4347,0.288,0.417,0.392,0.491,0.387
4348,0.290,0.409,0.396,0.496,0.386
4349,0.293,0.402,0.395,0.496,0.381
4350,0.296,0.391,0.391,0.496,0.373
4351,0.294,0.384,0.389,0.492,0.368
4352,0.290,0.385,0.383,0.489,0.359
4353,0.288,0.397,0.385,0.481,0.353
4354,0.287,0.406,0.386,0.471,0.344
4355,0.282,0.408,0.382,0.458,0.343
4356,0.283,0.407,0.385,0.443,0.341
4357,0.280,0.402,0.387,0.437,0.335
4358,0.275,0.413,0.384,0.425,0.337
4359,0.268,0.415,0.383,0.411,0.333
4360,0.263,0.413,0.382,0.396,0.327
4361,0.256,0.408,0.383,0.385,0.329
4362,0.255,0.401,0.383,0.382,0.330
4363,0.251,0.398,0.384,0.373,0.331
4364,0.248,0.407,0.386,0.367,0.329
4365,0.242,0.414,0.382,0.363,0.324
4366,0.246,0.420,0.386,0.360,0.322
4367,0.249,0.421,0.389,0.359,0.321
4368,0.251,0.417,0.387,0.360,0.317
4369,0.250,0.417,0.381,0.355,0.315
4370,0.247,0.412,0.388,0.349,0.314
4371,0.249,0.404,0.393,0.340,0.320
4372,0.251,0.395,0.392,0.336,0.333
4373,0.250,0.389,0.407,0.328,0.343
4374,0.254,0.403,0.417,0.319,0.348
4375,0.254,0.405,0.426,0.314,0.353
4376,0.255,0.415,0.428,0.311,0.354
4377,0.256,0.423,0.432,0.304,0.357
4378,0.254,0.425,0.430,0.301,0.360
4379,0.251,0.446,0.430,0.301,0.368
4380,0.246,0.455,0.426,0.296,0.384
4381,0.246,0.465,0.423,0.295,0.395
4382,0.250,0.474,0.422,0.312,0.415
4383,0.253,0.482,0.420,0.324,0.438
4384,0.252,0.496,0.414,0.340,0.452
4385,0.249,0.501,0.410,0.355,0.459
4386,0.245,0.500,0.407,0.384,0.467
4387,0.243,0.502,0.409,0.412,0.478
4388,0.245,0.498,0.415,0.440,0.481
4389,0.243,0.491,0.419,0.463,0.480
4390,0.240,0.486,0.423,0.489,0.480
4391,0.234,0.476,0.421,0.516,0.475
4392,0.232,0.476,0.421,0.532,0.471
4393,0.230,0.474,0.421,0.546,0.477
4394,0.236,0.479,0.431,0.554,0.479
4395,0.247,0.476,0.437,0.555,0.475
4396,0.252,0.469,0.443,0.563,0.468
4397,0.257,0.459,0.447,0.563,0.457
4398,0.259,0.447,0.446,0.563,0.450
4399,0.258,0.445,0.442,0.568,0.438
4400,0.259,0.442,0.435,0.575,0.424
4401,0.257,0.434,0.430,0.573,0.408
4402,0.253,0.429,0.421,0.577,0.396
4403,0.255,0.420,0.420,0.573,0.386
4404,0.256,0.409,0.418,0.570,0.382
4405,0.254,0.402,0.411,0.561,0.378
4406,0.250,0.391,0.406,0.549,0.374
4407,0.244,0.378,0.417,0.539,0.372
4408,0.248,0.364,0.428,0.530,0.365
4409,0.250,0.361,0.436,0.527,0.356
4410,0.249,0.352,0.438,0.522,0.346
4411,0.249,0.342,0.436,0.518,0.334
4412,0.246,0.330,0.431,0.508,0.331
4413,0.242,0.317,0.428,0.501,0.328
4414,0.236,0.303,0.426,0.489,0.321
4415,0.229,0.301,0.419,0.475,0.318
4416,0.225,0.299,0.410,0.464,0.311
4417,0.222,0.293,0.399,0.455,0.307
4418,0.217,0.286,0.386,0.443,0.300
4419,0.210,0.289,0.371,0.428,0.297
4420,0.203,0.293,0.361,0.411,0.295
4421,0.195,0.292,0.353,0.400,0.290
4422,0.190,0.288,0.356,0.385,0.283
4423,0.187,0.283,0.352,0.369,0.275
4424,0.182,0.282,0.345,0.352,0.265
4425,0.183,0.278,0.336,0.334,0.260
4426,0.184,0.278,0.326,0.327,0.252
4427,0.182,0.275,0.315,0.316,0.243
4428,0.179,0.275,0.302,0.304,0.238
4429,0.179,0.272,0.289,0.290,0.236
4430,0.176,0.267,0.286,0.276,0.235
4431,0.176,0.260,0.278,0.268,0.231
4432,0.177,0.252,0.268,0.262,0.226
4433,0.176,0.244,0.263,0.254,0.224
4434,0.176,0.234,0.260,0.256,0.225
4435,0.175,0.224,0.254,0.252,0.222
4436,0.172,0.226,0.247,0.252,0.218
4437,0.168,0.222,0.243,0.255,0.213
4438,0.164,0.217,0.242,0.253,0.211
4439,0.166,0.216,0.238,0.250,0.212
4440,0.168,0.218,0.237,0.246,0.209
4441,0.174,0.217,0.239,0.245,0.205
4442,0.176,0.214,0.237,0.242,0.200
4443,0.177,0.209,0.238,0.242,0.199
4444,0.175,0.204,0.236,0.239,0.196
4445,0.177,0.197,0.232,0.235,0.195
4446,0.175,0.202,0.227,0.234,0.193
4447,0.173,0.202,0.221,0.236,0.198
4448,0.169,0.206,0.214,0.234,0.203
4449,0.168,0.206,0.206,0.231,0.210
4450,0.169,0.204,0.198,0.231,0.217
4451,0.170,0.201,0.194,0.229,0.225
4452,0.173,0.202,0.193,0.230,0.229
4453,0.173,0.201,0.189,0.228,0.235
4454,0.175,0.204,0.184,0.229,0.237
4455,0.174,0.203,0.178,0.232,0.237
4456,0.179,0.200,0.177,0.248,0.235
4457,0.187,0.197,0.177,0.256,0.232
4458,0.190,0.192,0.185,0.259,0.227
4459,0.195,0.192,0.188,0.266,0.231
4460,0.201,0.196,0.188,0.279,0.230
4461,0.206,0.195,0.187,0.286,0.231
4462,0.208,0.210,0.190,0.289,0.229
4463,0.212,0.229,0.190,0.289,0.235
4464,0.213,0.246,0.193,0.292,0.236
4465,0.211,0.263,0.197,0.297,0.239
4466,0.209,0.274,0.199,0.303,0.239
4467,0.212,0.281,0.203,0.309,0.236
4468,0.211,0.291,0.209,0.310,0.233
4469,0.208,0.296,0.211,0.309,0.227
4470,0.207,0.303,0.211,0.310,0.221
4471,0.204,0.318,0.214,0.308,0.218
4472,0.203,0.325,0.214,0.303,0.213
4473,0.204,0.340,0.212,0.296,0.212
4474,0.205,0.347,0.213,0.288,0.207
4475,0.203,0.361,0.212,0.279,0.202
4476,0.199,0.368,0.213,0.274,0.200
4477,0.195,0.371,0.212,0.266,0.196
4478,0.193,0.376,0.209,0.256,0.195
4479,0.189,0.376,0.209,0.246,0.191
4480,0.187,0.372,0.206,0.240,0.187
4481,0.183,0.367,0.207,0.232,0.186
4482,0.182,0.358,0.205,0.223,0.192
4483,0.185,0.348,0.201,0.213,0.194
4484,0.192,0.337,0.197,0.203,0.193
4485,0.194,0.324,0.191,0.193,0.195
4486,0.201,0.310,0.189,0.182,0.200
4487,0.204,0.301,0.190,0.172,0.201
4488,0.208,0.301,0.188,0.161,0.200
4489,0.209,0.295,0.189,0.151,0.207
4490,0.209,0.288,0.197,0.141,0.209
4491,0.207,0.279,0.200,0.131,0.214
4492,0.207,0.268,0.200,0.121,0.215
4493,0.211,0.275,0.204,0.117,0.214
4494,0.211,0.274,0.210,0.122,0.212
4495,0.210,0.271,0.216,0.129,0.208
4496,0.207,0.271,0.229,0.131,0.203
4497,0.209,0.269,0.235,0.132,0.198
4498,0.208,0.264,0.253,0.132,0.191
4499,0.209,0.264,0.263,0.131,0.184
4500,0.207,0.260,0.274,0.130,0.176
4501,0.203,0.260,0.290,0.133,0.172
4502,0.202,0.263,0.299,0.139,0.176
4503,0.199,0.268,0.310,0.141,0.180
4504,0.194,0.268,0.320,0.142,0.181
4505,0.192,0.266,0.324,0.142,0.184
4506,0.191,0.280,0.336,0.157,0.184
4507,0.188,0.297,0.345,0.169,0.188
4508,0.187,0.312,0.349,0.178,0.188
4509,0.183,0.326,0.354,0.183,0.192
4510,0.179,0.341,0.355,0.186,0.192
4511,0.174,0.349,0.357,0.193,0.196
4512,0.171,0.353,0.355,0.196,0.196
4513,0.174,0.353,0.360,0.197,0.204
4514,0.173,0.357,0.359,0.196,0.207
4515,0.174,0.356,0.354,0.199,0.207
4516,0.176,0.353,0.362,0.205,0.206
4517,0.183,0.347,0.362,0.206,0.204
4518,0.192,0.350,0.364,0.210,0.214
4519,0.201,0.347,0.366,0.211,0.218
4520,0.205,0.342,0.363,0.215,0.229
4521,0.211,0.340,0.363,0.216,0.233
4522,0.213,0.334,0.358,0.220,0.240
4523,0.217,0.326,0.351,0.225,0.248
4524,0.221,0.316,0.343,0.227,0.251
4525,0.222,0.311,0.332,0.226,0.252
4526,0.221,0.302,0.330,0.240,0.250
4527,0.219,0.292,0.328,0.251,0.247
4528,0.218,0.287,0.322,0.262,0.247
4529,0.215,0.285,0.314,0.268,0.248
4530,0.211,0.278,0.315,0.282,0.246
4531,0.205,0.277,0.310,0.294,0.247
4532,0.199,0.271,0.303,0.301,0.245
4533,0.191,0.270,0.300,0.309,0.250
4534,0.183,0.265,0.298,0.313,0.250
4535,0.175,0.265,0.293,0.324,0.247
4536,0.166,0.267,0.291,0.334,0.248
4537,0.157,0.265,0.286,0.354,0.245
4538,0.148,0.261,0.279,0.365,0.246
4539,0.146,0.256,0.271,0.376,0.243
4540,0.141,0.255,0.262,0.381,0.243
4541,0.139,0.263,0.256,0.382,0.240
4542,0.139,0.264,0.254,0.380,0.235
4543,0.140,0.275,0.248,0.376,0.229
4544,0.139,0.279,0.260,0.368,0.227
4545,0.137,0.280,0.264,0.365,0.232
4546,0.134,0.278,0.265,0.362,0.231
4547,0.134,0.275,0.263,0.356,0.228
4548,0.132,0.270,0.265,0.352,0.224
4549,0.130,0.270,0.268,0.350,0.219
4550,0.126,0.266,0.267,0.355,0.213
4551,0.126,0.260,0.274,0.353,0.206
4552,0.124,0.253,0.285,0.348,0.198
4553,0.121,0.250,0.295,0.346,0.189
4554,0.118,0.245,0.304,0.346,0.181
4555,0.118,0.238,0.313,0.341,0.176
4556,0.122,0.230,0.318,0.335,0.170
4557,0.124,0.221,0.323,0.326,0.163
4558,0.127,0.212,0.330,0.327,0.156
4559,0.132,0.202,0.331,0.322,0.148
4560,0.134,0.192,0.330,0.315,0.140
4561,0.138,0.193,0.326,0.307,0.132
4562,0.140,0.190,0.330,0.302,0.129
4563,0.140,0.191,0.328,0.295,0.124
4564,0.143,0.194,0.329,0.291,0.119
4565,0.143,0.194,0.325,0.289,0.113
4566,0.142,0.199,0.324,0.284,0.108
4567,0.140,0.217,0.319,0.288,0.111
4568,0.141,0.226,0.317,0.286,0.116
4569,0.143,0.232,0.316,0.282,0.118
4570,0.143,0.236,0.312,0.277,0.118
4571,0.145,0.237,0.310,0.270,0.118
4572,0.144,0.237,0.310,0.261,0.117
4573,0.143,0.240,0.305,0.252,0.124
4574,0.140,0.240,0.304,0.243,0.137
4575,0.137,0.244,0.299,0.232,0.144
4576,0.133,0.243,0.292,0.227,0.149
4577,0.128,0.241,0.289,0.219,0.153
4578,0.123,0.237,0.283,0.210,0.154
4579,0.122,0.232,0.280,0.206,0.155
4580,0.122,0.225,0.273,0.199,0.154
4581,0.120,0.224,0.271,0.203,0.156
4582,0.120,0.219,0.265,0.207,0.161
4583,0.119,0.224,0.258,0.207,0.163
4584,0.117,0.230,0.254,0.205,0.167
4585,0.114,0.238,0.253,0.208,0.168
