,2020,2021,2022,2023,2024
4185,0.164,0.130,0.257,0.164,0.162
4186,0.162,0.130,0.258,0.166,0.155
4187,0.164,0.130,0.256,0.166,0.151
4188,0.166,0.133,0.254,0.167,0.146
4189,0.172,0.132,0.253,0.170,0.151
4190,0.179,0.131,0.249,0.170,0.152
4191,0.184,0.130,0.244,0.171,0.156
4192,0.189,0.130,0.237,0.172,0.162
4193,0.198,0.129,0.230,0.175,0.165
4194,0.210,0.128,0.221,0.175,0.166
4195,0.218,0.126,0.215,0.178,0.168
4196,0.223,0.126,0.210,0.177,0.168
4197,0.230,0.129,0.203,0.176,0.167
4198,0.233,0.132,0.201,0.175,0.167
4199,0.239,0.134,0.198,0.178,0.168
4200,0.243,0.135,0.194,0.178,0.167
4201,0.246,0.135,0.192,0.181,0.168
4202,0.246,0.133,0.187,0.186,0.166
4203,0.247,0.132,0.185,0.192,0.163
4204,0.247,0.130,0.180,0.196,0.159
4205,0.244,0.129,0.181,0.198,0.157
4206,0.244,0.132,0.181,0.202,0.154
4207,0.241,0.134,0.179,0.202,0.152
4208,0.237,0.134,0.176,0.207,0.154
4209,0.230,0.133,0.175,0.208,0.156
4210,0.230,0.134,0.177,0.207,0.158
4211,0.226,0.135,0.182,0.207,0.160
4212,0.226,0.134,0.184,0.208,0.163
4213,0.222,0.133,0.186,0.211,0.167
4214,0.222,0.130,0.191,0.210,0.170
4215,0.218,0.129,0.193,0.208,0.176
4216,0.218,0.127,0.193,0.204,0.179
4217,0.215,0.125,0.200,0.204,0.180
4218,0.212,0.125,0.202,0.204,0.185
4219,0.208,0.127,0.206,0.202,0.189
4220,0.203,0.127,0.209,0.202,0.190
4221,0.197,0.127,0.215,0.200,0.192
4222,0.194,0.128,0.216,0.196,0.197
4223,0.190,0.127,0.219,0.191,0.201
4224,0.186,0.127,0.219,0.186,0.208
4225,0.184,0.127,0.217,0.181,0.210
4226,0.184,0.127,0.213,0.181,0.211
4227,0.186,0.126,0.209,0.179,0.209
4228,0.185,0.126,0.203,0.174,0.209
4229,0.185,0.124,0.196,0.169,0.212
4230,0.185,0.122,0.195,0.164,0.217
4231,0.186,0.120,0.193,0.158,0.218
4232,0.188,0.123,0.197,0.151,0.223
4233,0.191,0.125,0.203,0.146,0.223
4234,0.195,0.126,0.205,0.142,0.224
4235,0.198,0.126,0.207,0.139,0.223
4236,0.201,0.125,0.212,0.137,0.220
4237,0.206,0.123,0.219,0.135,0.218
4238,0.208,0.121,0.222,0.132,0.217
4239,0.210,0.117,0.223,0.132,0.213
4240,0.209,0.114,0.230,0.133,0.211
4241,0.207,0.111,0.235,0.133,0.212
4242,0.206,0.108,0.242,0.132,0.210
4243,0.205,0.106,0.248,0.130,0.212
4244,0.206,0.104,0.250,0.128,0.213
4245,0.205,0.105,0.250,0.124,0.211
4246,0.206,0.104,0.248,0.120,0.214
4247,0.204,0.103,0.244,0.116,0.215
4248,0.204,0.104,0.242,0.116,0.217
4249,0.201,0.105,0.240,0.118,0.219
4250,0.196,0.108,0.238,0.117,0.218
4251,0.198,0.110,0.234,0.115,0.215
4252,0.196,0.113,0.231,0.113,0.213
4253,0.195,0.114,0.226,0.110,0.210
4254,0.194,0.116,0.226,0.109,0.205
4255,0.191,0.119,0.222,0.113,0.202
4256,0.192,0.122,0.219,0.115,0.203
4257,0.190,0.127,0.215,0.120,0.208
4258,0.188,0.129,0.209,0.122,0.209
4259,0.185,0.133,0.205,0.125,0.216
4260,0.185,0.135,0.208,0.126,0.219
4261,0.183,0.139,0.212,0.126,0.219
4262,0.179,0.140,0.215,0.124,0.222
4263,0.175,0.140,0.215,0.124,0.225
4264,0.170,0.141,0.213,0.125,0.225
4265,0.166,0.141,0.215,0.124,0.229
4266,0.161,0.140,0.226,0.126,0.229
4267,0.157,0.140,0.233,0.126,0.232
4268,0.155,0.140,0.236,0.125,0.232
4269,0.153,0.138,0.237,0.122,0.230
4270,0.152,0.137,0.239,0.124,0.226
4271,0.149,0.139,0.240,0.125,0.221
4272,0.153,0.137,0.239,0.126,0.217
4273,0.153,0.137,0.239,0.128,0.215
4274,0.151,0.139,0.239,0.129,0.215
4275,0.151,0.140,0.240,0.129,0.213
4276,0.152,0.139,0.243,0.128,0.208
4277,0.150,0.139,0.242,0.126,0.206
4278,0.148,0.141,0.239,0.127,0.204
4279,0.147,0.144,0.241,0.126,0.200
4280,0.147,0.144,0.244,0.127,0.200
4281,0.147,0.144,0.243,0.125,0.200
4282,0.148,0.147,0.241,0.127,0.198
4283,0.149,0.149,0.237,0.126,0.199
4284,0.150,0.151,0.234,0.125,0.203
4285,0.155,0.153,0.232,0.122,0.204
4286,0.156,0.155,0.230,0.123,0.205
4287,0.158,0.156,0.226,0.122,0.212
4288,0.160,0.155,0.220,0.124,0.217
4289,0.162,0.154,0.214,0.124,0.218
4290,0.162,0.151,0.206,0.125,0.221
4291,0.163,0.151,0.204,0.132,0.221
4292,0.162,0.149,0.202,0.135,0.224
4293,0.167,0.149,0.203,0.138,0.227
4294,0.168,0.149,0.203,0.141,0.226
4295,0.168,0.149,0.201,0.143,0.224
4296,0.166,0.149,0.198,0.145,0.223
4297,0.163,0.147,0.199,0.149,0.225
4298,0.164,0.145,0.203,0.150,0.229
4299,0.166,0.141,0.209,0.154,0.238
4300,0.168,0.137,0.213,0.161,0.241
4301,0.171,0.136,0.220,0.164,0.244
4302,0.173,0.133,0.223,0.172,0.244
4303,0.172,0.131,0.226,0.177,0.242
4304,0.171,0.129,0.230,0.180,0.241
4305,0.170,0.128,0.241,0.181,0.241
4306,0.168,0.129,0.252,0.180,0.238
4307,0.167,0.130,0.264,0.180,0.233
4308,0.166,0.129,0.273,0.178,0.230
4309,0.168,0.127,0.280,0.175,0.224
4310,0.168,0.124,0.287,0.175,0.218
4311,0.170,0.125,0.289,0.172,0.213
4312,0.170,0.125,0.292,0.170,0.206
4313,0.173,0.123,0.292,0.171,0.204
4314,0.180,0.123,0.291,0.171,0.205
4315,0.184,0.121,0.288,0.169,0.202
4316,0.196,0.120,0.289,0.166,0.201
4317,0.206,0.120,0.285,0.162,0.198
4318,0.217,0.120,0.285,0.163,0.196
4319,0.226,0.119,0.282,0.161,0.192
4320,0.233,0.116,0.282,0.162,0.190
4321,0.237,0.113,0.281,0.161,0.194
4322,0.243,0.110,0.276,0.158,0.196
4323,0.245,0.112,0.273,0.156,0.199
4324,0.247,0.116,0.268,0.155,0.201
4325,0.249,0.119,0.261,0.152,0.210
4326,0.250,0.124,0.252,0.149,0.216
4327,0.251,0.131,0.246,0.147,0.218
4328,0.248,0.140,0.238,0.143,0.222
4329,0.244,0.148,0.229,0.141,0.222
4330,0.244,0.152,0.219,0.137,0.223
4331,0.242,0.156,0.211,0.135,0.222
4332,0.240,0.160,0.205,0.131,0.230
4333,0.236,0.164,0.200,0.131,0.232
4334,0.233,0.167,0.194,0.135,0.235
4335,0.230,0.168,0.186,0.135,0.238
4336,0.227,0.169,0.181,0.135,0.237
4337,0.226,0.168,0.175,0.137,0.234
4338,0.223,0.168,0.168,0.137,0.236
4339,0.225,0.167,0.160,0.140,0.237
4340,0.223,0.165,0.159,0.142,0.235
4341,0.222,0.162,0.157,0.143,0.233
4342,0.218,0.159,0.156,0.144,0.233
4343,0.216,0.159,0.157,0.147,0.229
4344,0.218,0.160,0.161,0.148,0.227
4345,0.217,0.158,0.164,0.148,0.225
4346,0.214,0.155,0.168,0.148,0.227
4347,0.210,0.152,0.172,0.153,0.228
4348,0.207,0.147,0.173,0.158,0.225
4349,0.204,0.144,0.176,0.164,0.222
4350,0.200,0.139,0.179,0.171,0.217
4351,0.194,0.134,0.183,0.177,0.216
4352,0.190,0.132,0.192,0.179,0.212
4353,0.187,0.129,0.202,0.182,0.210
4354,0.184,0.126,0.210,0.185,0.209
4355,0.180,0.124,0.221,0.189,0.205
4356,0.177,0.121,0.229,0.193,0.205
4357,0.177,0.118,0.236,0.195,0.208
4358,0.177,0.120,0.243,0.195,0.213
4359,0.174,0.122,0.246,0.194,0.214
4360,0.173,0.122,0.247,0.191,0.221
4361,0.170,0.122,0.246,0.191,0.226
4362,0.166,0.121,0.242,0.192,0.230
4363,0.166,0.121,0.241,0.193,0.234
4364,0.164,0.120,0.239,0.197,0.238
4365,0.162,0.121,0.241,0.200,0.239
4366,0.162,0.121,0.238,0.204,0.237
4367,0.159,0.121,0.246,0.208,0.242
4368,0.158,0.121,0.253,0.210,0.248
4369,0.155,0.120,0.261,0.211,0.253
4370,0.152,0.119,0.264,0.216,0.253
4371,0.147,0.118,0.264,0.219,0.255
4372,0.142,0.121,0.262,0.221,0.253
4373,0.144,0.122,0.261,0.223,0.252
4374,0.147,0.121,0.261,0.224,0.249
4375,0.154,0.123,0.260,0.227,0.247
4376,0.157,0.123,0.259,0.228,0.242
4377,0.163,0.123,0.256,0.227,0.239
4378,0.168,0.124,0.251,0.228,0.233
4379,0.170,0.125,0.247,0.226,0.232
4380,0.173,0.126,0.250,0.225,0.230
4381,0.178,0.129,0.256,0.225,0.226
4382,0.183,0.137,0.258,0.231,0.223
4383,0.189,0.144,0.256,0.231,0.221
4384,0.194,0.150,0.259,0.230,0.225
4385,0.203,0.154,0.263,0.227,0.224
4386,0.207,0.161,0.269,0.224,0.224
4387,0.212,0.171,0.273,0.226,0.227
4388,0.213,0.180,0.279,0.224,0.226
4389,0.217,0.189,0.289,0.220,0.232
4390,0.220,0.194,0.304,0.215,0.239
4391,0.223,0.199,0.312,0.211,0.241
4392,0.225,0.201,0.319,0.207,0.246
4393,0.231,0.203,0.322,0.206,0.250
4394,0.235,0.206,0.327,0.206,0.254
4395,0.236,0.206,0.331,0.203,0.257
4396,0.237,0.206,0.330,0.199,0.259
4397,0.235,0.204,0.327,0.194,0.259
4398,0.232,0.200,0.322,0.190,0.259
4399,0.229,0.197,0.318,0.191,0.259
4400,0.225,0.193,0.314,0.188,0.262
4401,0.219,0.187,0.306,0.188,0.261
4402,0.212,0.180,0.298,0.190,0.263
4403,0.206,0.173,0.291,0.191,0.261
4404,0.199,0.167,0.281,0.193,0.257
4405,0.191,0.160,0.271,0.197,0.252
4406,0.183,0.153,0.262,0.197,0.246
4407,0.174,0.145,0.252,0.198,0.238
4408,0.168,0.139,0.243,0.199,0.229
4409,0.160,0.132,0.233,0.198,0.220
4410,0.154,0.127,0.226,0.195,0.215
4411,0.147,0.122,0.216,0.191,0.208
4412,0.145,0.120,0.207,0.190,0.200
4413,0.140,0.121,0.196,0.187,0.192
4414,0.135,0.119,0.186,0.184,0.183
4415,0.129,0.118,0.176,0.180,0.176
4416,0.128,0.118,0.165,0.175,0.169
4417,0.125,0.118,0.163,0.171,0.160
4418,0.124,0.123,0.158,0.168,0.155
4419,0.126,0.128,0.153,0.163,0.148
4420,0.125,0.129,0.149,0.158,0.141
4421,0.124,0.135,0.145,0.152,0.134
4422,0.124,0.140,0.139,0.147,0.132
4423,0.122,0.144,0.134,0.146,0.128
4424,0.122,0.148,0.131,0.143,0.126
4425,0.121,0.149,0.129,0.140,0.123
4426,0.119,0.151,0.127,0.141,0.122
4427,0.118,0.153,0.126,0.141,0.122
4428,0.117,0.153,0.126,0.139,0.121
4429,0.114,0.154,0.128,0.137,0.118
4430,0.111,0.152,0.130,0.134,0.116
4431,0.110,0.150,0.134,0.130,0.115
4432,0.109,0.147,0.135,0.130,0.119
4433,0.108,0.145,0.134,0.128,0.125
4434,0.112,0.143,0.136,0.125,0.128
4435,0.116,0.143,0.136,0.123,0.129
4436,0.120,0.143,0.134,0.120,0.129
4437,0.124,0.141,0.132,0.119,0.128
4438,0.128,0.138,0.132,0.116,0.129
4439,0.132,0.138,0.130,0.117,0.129
4440,0.134,0.136,0.133,0.116,0.127
4441,0.142,0.135,0.133,0.116,0.125
4442,0.146,0.134,0.138,0.116,0.124
4443,0.147,0.133,0.139,0.115,0.122
4444,0.153,0.131,0.139,0.113,0.119
4445,0.157,0.128,0.140,0.113,0.116
4446,0.159,0.125,0.140,0.113,0.115
4447,0.162,0.121,0.138,0.112,0.112
4448,0.164,0.116,0.136,0.110,0.109
4449,0.169,0.111,0.133,0.107,0.108
4450,0.173,0.108,0.129,0.106,0.105
4451,0.175,0.104,0.125,0.104,0.102
4452,0.177,0.100,0.120,0.105,0.099
4453,0.177,0.095,0.115,0.104,0.095
4454,0.175,0.090,0.112,0.105,0.091
4455,0.172,0.085,0.108,0.104,0.087
4456,0.170,0.080,0.104,0.102,0.085
4457,0.167,0.075,0.099,0.104,0.082
4458,0.165,0.072,0.097,0.107,0.079
4459,0.161,0.069,0.097,0.109,0.076
4460,0.157,0.067,0.098,0.109,0.072
4461,0.154,0.064,0.097,0.108,0.071
4462,0.154,0.061,0.098,0.106,0.069
4463,0.151,0.060,0.098,0.104,0.070
4464,0.155,0.058,0.097,0.101,0.069
4465,0.157,0.056,0.098,0.100,0.070
4466,0.160,0.055,0.100,0.098,0.070
4467,0.160,0.056,0.101,0.095,0.075
4468,0.158,0.059,0.100,0.092,0.077
4469,0.156,0.062,0.111,0.089,0.084
4470,0.155,0.064,0.116,0.087,0.088
4471,0.153,0.068,0.125,0.084,0.093
4472,0.152,0.070,0.130,0.081,0.099
4473,0.151,0.075,0.133,0.082,0.102
4474,0.149,0.078,0.135,0.085,0.105
4475,0.148,0.080,0.136,0.086,0.106
4476,0.145,0.081,0.138,0.085,0.106
4477,0.142,0.081,0.138,0.085,0.105
4478,0.138,0.081,0.138,0.085,0.104
4479,0.133,0.082,0.136,0.087,0.102
4480,0.128,0.081,0.139,0.087,0.102
4481,0.123,0.080,0.141,0.088,0.101
4482,0.117,0.079,0.142,0.088,0.101
4483,0.111,0.079,0.141,0.089,0.100
4484,0.108,0.077,0.141,0.091,0.098
4485,0.103,0.077,0.140,0.094,0.096
4486,0.098,0.076,0.138,0.096,0.099
4487,0.093,0.078,0.135,0.097,0.104
4488,0.088,0.080,0.131,0.098,0.106
4489,0.083,0.080,0.127,0.097,0.107
4490,0.078,0.080,0.122,0.096,0.107
4491,0.073,0.080,0.122,0.098,0.109
4492,0.068,0.080,0.123,0.100,0.115
4493,0.068,0.079,0.122,0.102,0.117
4494,0.066,0.077,0.120,0.103,0.118
4495,0.066,0.075,0.120,0.107,0.118
4496,0.067,0.075,0.118,0.110,0.123
4497,0.067,0.075,0.119,0.114,0.125
4498,0.067,0.076,0.117,0.115,0.125
4499,0.068,0.076,0.115,0.117,0.124
4500,0.068,0.076,0.115,0.118,0.125
4501,0.068,0.076,0.114,0.118,0.127
4502,0.069,0.075,0.117,0.118,0.135
4503,0.072,0.075,0.118,0.117,0.139
4504,0.073,0.075,0.120,0.116,0.141
4505,0.073,0.073,0.120,0.113,0.141
4506,0.073,0.072,0.125,0.112,0.141
4507,0.072,0.070,0.127,0.110,0.142
4508,0.071,0.071,0.127,0.109,0.141
4509,0.069,0.070,0.126,0.111,0.139
4510,0.070,0.069,0.125,0.110,0.139
4511,0.071,0.070,0.123,0.109,0.150
4512,0.071,0.069,0.123,0.107,0.156
4513,0.071,0.069,0.127,0.104,0.159
4514,0.069,0.069,0.127,0.103,0.163
4515,0.068,0.068,0.127,0.103,0.164
4516,0.066,0.066,0.125,0.101,0.164
4517,0.066,0.065,0.129,0.099,0.163
4518,0.065,0.064,0.135,0.096,0.161
4519,0.066,0.063,0.138,0.095,0.157
4520,0.066,0.063,0.139,0.094,0.153
4521,0.065,0.064,0.141,0.093,0.148
4522,0.064,0.064,0.144,0.091,0.143
4523,0.062,0.063,0.148,0.088,0.145
4524,0.060,0.062,0.149,0.087,0.146
4525,0.058,0.061,0.152,0.085,0.145
4526,0.058,0.063,0.155,0.085,0.143
4527,0.057,0.064,0.159,0.086,0.140
4528,0.056,0.067,0.160,0.087,0.137
4529,0.054,0.068,0.159,0.091,0.132
4530,0.052,0.070,0.158,0.092,0.128
4531,0.050,0.071,0.155,0.093,0.122
4532,0.052,0.073,0.151,0.092,0.122
4533,0.053,0.073,0.150,0.091,0.120
4534,0.055,0.073,0.147,0.092,0.120
4535,0.056,0.072,0.142,0.095,0.120
4536,0.059,0.071,0.138,0.096,0.119
4537,0.060,0.070,0.138,0.096,0.117
4538,0.063,0.068,0.142,0.095,0.115
4539,0.064,0.066,0.142,0.096,0.112
4540,0.067,0.063,0.149,0.095,0.113
4541,0.069,0.061,0.152,0.100,0.113
4542,0.074,0.058,0.153,0.106,0.114
4543,0.079,0.055,0.156,0.109,0.113
4544,0.085,0.052,0.156,0.112,0.118
4545,0.088,0.051,0.163,0.114,0.119
4546,0.091,0.049,0.169,0.114,0.119
4547,0.092,0.047,0.175,0.114,0.118
4548,0.092,0.044,0.178,0.113,0.119
4549,0.096,0.046,0.182,0.113,0.121
4550,0.103,0.045,0.183,0.111,0.121
4551,0.106,0.045,0.182,0.111,0.122
4552,0.113,0.044,0.183,0.109,0.122
4553,0.119,0.044,0.182,0.107,0.121
4554,0.122,0.048,0.179,0.104,0.122
4555,0.124,0.049,0.178,0.101,0.124
4556,0.125,0.050,0.175,0.097,0.123
4557,0.127,0.051,0.174,0.093,0.133
4558,0.129,0.051,0.173,0.091,0.138
4559,0.132,0.052,0.171,0.088,0.146
4560,0.135,0.052,0.167,0.084,0.150
4561,0.135,0.052,0.162,0.082,0.152
4562,0.137,0.053,0.160,0.080,0.153
4563,0.139,0.055,0.155,0.077,0.156
4564,0.142,0.056,0.156,0.075,0.156
4565,0.144,0.056,0.160,0.075,0.155
4566,0.145,0.056,0.160,0.076,0.155
4567,0.144,0.057,0.161,0.077,0.156
4568,0.149,0.057,0.161,0.079,0.158
4569,0.150,0.058,0.161,0.082,0.157
4570,0.150,0.059,0.160,0.083,0.156
4571,0.148,0.062,0.158,0.084,0.158
4572,0.146,0.063,0.155,0.083,0.160
4573,0.145,0.064,0.151,0.082,0.163
4574,0.142,0.065,0.149,0.083,0.163
4575,0.139,0.066,0.145,0.082,0.162
4576,0.137,0.066,0.141,0.081,0.165
4577,0.136,0.065,0.136,0.080,0.167
4578,0.136,0.064,0.131,0.077,0.168
4579,0.134,0.063,0.125,0.075,0.166
4580,0.131,0.061,0.122,0.072,0.164
4581,0.127,0.061,0.118,0.069,0.163
4582,0.123,0.059,0.113,0.066,0.163
4583,0.121,0.058,0.111,0.065,0.161
4584,0.124,0.058,0.107,0.065,0.158
4585,0.129,0.057,0.112,0.068,0.154
4586,0.133,0.055,0.115,0.069,0.158
4587,0.135,0.054,0.120,0.069,0.163
4588,0.135,0.055,0.121,0.068,0.164
4589,0.137,0.056,0.122,0.067,0.164
4590,0.137,0.059,0.124,0.068,0.163
4591,0.136,0.060,0.125,0.072,0.160
4592,0.133,0.064,0.124,0.073,0.162
4593,0.135,0.070,0.126,0.074,0.161
4594,0.134,0.075,0.128,0.076,0.159
4595,0.133,0.078,0.128,0.078,0.156
4596,0.130,0.082,0.128,0.082,0.152
4597,0.127,0.084,0.129,0.083,0.153
4598,0.123,0.086,0.131,0.086,0.154
4599,0.123,0.088,0.131,0.089,0.152
4600,0.121,0.091,0.129,0.090,0.152
4601,0.118,0.095,0.127,0.091,0.153
4602,0.115,0.098,0.127,0.095,0.152
4603,0.111,0.102,0.131,0.096,0.150
4604,0.107,0.104,0.132,0.096,0.150
4605,0.105,0.107,0.134,0.096,0.150
4606,0.101,0.108,0.135,0.095,0.149
4607,0.097,0.108,0.136,0.093,0.149
4608,0.093,0.111,0.136,0.093,0.150
4609,0.091,0.112,0.135,0.093,0.149
4610,0.091,0.111,0.133,0.093,0.149
4611,0.089,0.111,0.132,0.091,0.151
4612,0.086,0.110,0.133,0.089,0.153
4613,0.086,0.108,0.132,0.086,0.152
4614,0.086,0.108,0.130,0.083,0.154
4615,0.088,0.106,0.127,0.080,0.153
4616,0.088,0.103,0.124,0.079,0.151
4617,0.090,0.100,0.120,0.076,0.148
4618,0.090,0.096,0.115,0.073,0.144
4619,0.092,0.092,0.113,0.072,0.140
4620,0.094,0.088,0.121,0.070,0.135
4621,0.095,0.085,0.127,0.072,0.132
4622,0.097,0.084,0.133,0.078,0.128
4623,0.100,0.081,0.144,0.083,0.126
4624,0.101,0.082,0.151,0.088,0.123
4625,0.104,0.083,0.167,0.091,0.127
4626,0.107,0.082,0.176,0.093,0.128
4627,0.113,0.081,0.186,0.094,0.127
4628,0.115,0.079,0.191,0.096,0.125
4629,0.117,0.077,0.195,0.099,0.123
4630,0.117,0.075,0.197,0.102,0.120
4631,0.119,0.072,0.200,0.103,0.116
4632,0.121,0.069,0.200,0.103,0.112
4633,0.124,0.070,0.201,0.105,0.108
4634,0.125,0.070,0.200,0.104,0.103
4635,0.124,0.074,0.197,0.103,0.098
4636,0.123,0.077,0.193,0.104,0.093
4637,0.120,0.078,0.191,0.103,0.088
4638,0.117,0.080,0.192,0.101,0.086
4639,0.114,0.085,0.196,0.100,0.083
4640,0.110,0.087,0.198,0.099,0.079
4641,0.106,0.090,0.201,0.096,0.078
4642,0.101,0.093,0.201,0.094,0.076
4643,0.096,0.097,0.199,0.092,0.073
4644,0.091,0.102,0.199,0.090,0.073
4645,0.091,0.106,0.199,0.087,0.074
4646,0.091,0.109,0.196,0.086,0.074
4647,0.089,0.110,0.196,0.084,0.073
4648,0.087,0.110,0.193,0.081,0.075
4649,0.089,0.110,0.194,0.078,0.078
4650,0.089,0.110,0.192,0.077,0.079
4651,0.088,0.109,0.192,0.075,0.079
4652,0.087,0.109,0.192,0.074,0.082
4653,0.087,0.109,0.193,0.075,0.083
4654,0.086,0.110,0.197,0.074,0.085
4655,0.087,0.109,0.197,0.073,0.086
4656,0.087,0.107,0.199,0.073,0.086
4657,0.088,0.107,0.200,0.075,0.086
4658,0.088,0.105,0.199,0.077,0.088
4659,0.089,0.102,0.200,0.079,0.090
4660,0.091,0.099,0.198,0.080,0.091
4661,0.092,0.096,0.197,0.080,0.091
4662,0.091,0.092,0.198,0.082,0.090
4663,0.093,0.093,0.201,0.088,0.089
4664,0.095,0.096,0.204,0.094,0.093
4665,0.098,0.096,0.206,0.097,0.096
4666,0.099,0.096,0.206,0.099,0.098
4667,0.099,0.094,0.204,0.100,0.101
4668,0.098,0.092,0.201,0.104,0.102
4669,0.101,0.090,0.197,0.105,0.102
4670,0.105,0.087,0.194,0.106,0.107
4671,0.108,0.090,0.190,0.112,0.112
4672,0.112,0.090,0.184,0.118,0.114
4673,0.114,0.089,0.178,0.124,0.115
4674,0.114,0.089,0.171,0.129,0.115
4675,0.114,0.090,0.164,0.132,0.114
4676,0.117,0.089,0.159,0.133,0.113
4677,0.120,0.090,0.155,0.135,0.113
4678,0.124,0.089,0.156,0.138,0.114
4679,0.125,0.091,0.157,0.144,0.117
4680,0.125,0.092,0.155,0.149,0.117
4681,0.126,0.091,0.152,0.151,0.116
4682,0.135,0.090,0.151,0.152,0.114
4683,0.139,0.095,0.149,0.155,0.117
4684,0.142,0.101,0.145,0.160,0.118
4685,0.142,0.106,0.141,0.164,0.117
4686,0.142,0.108,0.137,0.165,0.115
4687,0.145,0.110,0.132,0.166,0.116
4688,0.150,0.114,0.126,0.166,0.117
4689,0.152,0.115,0.124,0.164,0.119
4690,0.157,0.116,0.119,0.163,0.120
4691,0.158,0.117,0.115,0.161,0.119
4692,0.161,0.118,0.110,0.157,0.117
4693,0.163,0.122,0.105,0.153,0.117
4694,0.168,0.124,0.100,0.148,0.122
4695,0.172,0.125,0.097,0.144,0.126
4696,0.174,0.127,0.099,0.139,0.127
4697,0.173,0.126,0.099,0.134,0.127
4698,0.172,0.128,0.097,0.128,0.132
4699,0.171,0.128,0.095,0.124,0.134
4700,0.171,0.127,0.093,0.119,0.134
4701,0.171,0.127,0.090,0.115,0.133
4702,0.174,0.125,0.087,0.111,0.134
4703,0.176,0.123,0.086,0.106,0.136
4704,0.176,0.121,0.087,0.101,0.135
4705,0.176,0.120,0.087,0.098,0.137
4706,0.177,0.118,0.088,0.094,0.136
4707,0.180,0.117,0.094,0.090,0.134
4708,0.180,0.114,0.100,0.088,0.134
4709,0.179,0.111,0.105,0.084,0.135
4710,0.176,0.111,0.112,0.081,0.134
4711,0.179,0.111,0.119,0.077,0.135
4712,0.179,0.109,0.123,0.076,0.137
4713,0.181,0.109,0.125,0.075,0.142
4714,0.181,0.107,0.129,0.078,0.144
4715,0.179,0.108,0.134,0.078,0.146
4716,0.178,0.107,0.136,0.080,0.147
4717,0.180,0.106,0.137,0.080,0.146
4718,0.179,0.103,0.139,0.080,0.153
4719,0.182,0.101,0.140,0.081,0.158
4720,0.181,0.097,0.142,0.081,0.163
4721,0.179,0.094,0.144,0.082,0.165
4722,0.175,0.090,0.144,0.087,0.166
4723,0.171,0.086,0.143,0.088,0.165
4724,0.173,0.082,0.141,0.091,0.163
4725,0.172,0.078,0.138,0.096,0.160
4726,0.169,0.079,0.134,0.101,0.159
4727,0.167,0.079,0.136,0.106,0.156
4728,0.166,0.079,0.137,0.113,0.152
4729,0.163,0.079,0.136,0.116,0.152
4730,0.160,0.080,0.134,0.121,0.153
4731,0.157,0.084,0.131,0.125,0.157
4732,0.154,0.085,0.128,0.127,0.158
4733,0.149,0.085,0.127,0.130,0.157
4734,0.146,0.087,0.127,0.131,0.161
4735,0.147,0.089,0.128,0.133,0.161
4736,0.145,0.089,0.130,0.137,0.165
4737,0.144,0.091,0.129,0.138,0.169
4738,0.142,0.095,0.128,0.138,0.170
4739,0.138,0.096,0.126,0.139,0.173
4740,0.137,0.097,0.123,0.138,0.173
4741,0.138,0.096,0.120,0.136,0.171
4742,0.138,0.095,0.124,0.133,0.171
4743,0.136,0.093,0.125,0.129,0.169
4744,0.133,0.091,0.128,0.125,0.169
4745,0.129,0.089,0.128,0.126,0.166
4746,0.125,0.086,0.130,0.125,0.166
4747,0.123,0.084,0.130,0.122,0.163
4748,0.125,0.082,0.129,0.119,0.168
4749,0.123,0.082,0.127,0.117,0.168
4750,0.121,0.081,0.130,0.117,0.167
4751,0.121,0.080,0.133,0.114,0.164
4752,0.119,0.079,0.136,0.113,0.161
4753,0.116,0.078,0.140,0.111,0.157
4754,0.118,0.078,0.144,0.110,0.152
4755,0.119,0.076,0.146,0.108,0.146
4756,0.126,0.075,0.146,0.107,0.143
4757,0.129,0.075,0.151,0.109,0.144
4758,0.130,0.075,0.156,0.115,0.142
4759,0.130,0.074,0.160,0.122,0.142
4760,0.134,0.073,0.162,0.128,0.140
4761,0.137,0.075,0.162,0.133,0.140
4762,0.138,0.075,0.164,0.136,0.140
4763,0.138,0.075,0.166,0.137,0.139
4764,0.139,0.074,0.166,0.140,0.137
4765,0.139,0.072,0.167,0.142,0.134
4766,0.137,0.072,0.166,0.142,0.130
4767,0.134,0.071,0.170,0.142,0.132
4768,0.131,0.070,0.170,0.144,0.130
4769,0.129,0.069,0.168,0.146,0.134
4770,0.126,0.068,0.169,0.148,0.137
4771,0.125,0.067,0.167,0.149,0.137
4772,0.122,0.065,0.167,0.151,0.142
4773,0.118,0.065,0.170,0.151,0.147
4774,0.117,0.067,0.170,0.149,0.152
4775,0.113,0.069,0.168,0.149,0.156
4776,0.110,0.072,0.168,0.147,0.159
4777,0.110,0.073,0.166,0.144,0.165
4778,0.109,0.075,0.163,0.142,0.170
4779,0.107,0.077,0.159,0.139,0.173
4780,0.104,0.079,0.155,0.137,0.173
4781,0.103,0.079,0.155,0.133,0.175
4782,0.103,0.079,0.152,0.133,0.180
4783,0.104,0.081,0.149,0.135,0.182
4784,0.103,0.082,0.145,0.134,0.187
4785,0.102,0.082,0.140,0.135,0.189
4786,0.104,0.081,0.137,0.133,0.191
4787,0.104,0.082,0.136,0.131,0.191
4788,0.104,0.083,0.136,0.128,0.195
4789,0.102,0.084,0.137,0.126,0.195
4790,0.100,0.084,0.142,0.124,0.196
4791,0.100,0.087,0.143,0.120,0.198
4792,0.099,0.090,0.146,0.116,0.197
