,2020,2021,2022,2023,2024
3934,0.124,0.178,0.118,0.124,0.209
3935,0.127,0.180,0.116,0.119,0.207
3936,0.133,0.186,0.114,0.116,0.206
3937,0.139,0.190,0.118,0.111,0.205
3938,0.142,0.191,0.118,0.107,0.202
3939,0.146,0.193,0.118,0.102,0.198
3940,0.150,0.192,0.118,0.100,0.197
3941,0.151,0.192,0.121,0.097,0.201
3942,0.157,0.193,0.122,0.097,0.205
3943,0.159,0.193,0.121,0.095,0.206
3944,0.162,0.194,0.122,0.095,0.209
3945,0.165,0.195,0.123,0.095,0.214
3946,0.169,0.196,0.126,0.094,0.215
3947,0.170,0.194,0.127,0.095,0.215
3948,0.171,0.191,0.127,0.097,0.212
3949,0.171,0.187,0.125,0.099,0.218
3950,0.173,0.182,0.123,0.101,0.221
3951,0.172,0.183,0.122,0.101,0.224
3952,0.170,0.181,0.120,0.106,0.226
3953,0.167,0.182,0.119,0.110,0.225
3954,0.163,0.185,0.119,0.114,0.225
3955,0.158,0.185,0.119,0.117,0.228
3956,0.152,0.185,0.123,0.120,0.227
3957,0.146,0.183,0.125,0.123,0.224
3958,0.143,0.180,0.127,0.125,0.219
3959,0.139,0.179,0.129,0.127,0.214
3960,0.136,0.178,0.129,0.128,0.208
3961,0.132,0.175,0.130,0.130,0.200
3962,0.127,0.173,0.129,0.130,0.195
3963,0.124,0.169,0.130,0.129,0.190
3964,0.121,0.167,0.128,0.129,0.186
3965,0.118,0.166,0.126,0.127,0.190
3966,0.118,0.163,0.123,0.127,0.192
3967,0.118,0.168,0.122,0.126,0.193
3968,0.116,0.173,0.123,0.124,0.194
3969,0.115,0.175,0.122,0.123,0.196
3970,0.113,0.178,0.120,0.126,0.197
3971,0.111,0.180,0.119,0.127,0.198
3972,0.111,0.180,0.117,0.127,0.200
3973,0.109,0.181,0.114,0.126,0.203
3974,0.109,0.182,0.113,0.126,0.209
3975,0.108,0.181,0.114,0.124,0.212
3976,0.108,0.179,0.113,0.121,0.213
3977,0.108,0.175,0.113,0.118,0.212
3978,0.110,0.175,0.116,0.115,0.212
3979,0.113,0.173,0.116,0.110,0.212
3980,0.114,0.172,0.115,0.106,0.212
3981,0.114,0.171,0.120,0.103,0.220
3982,0.112,0.171,0.123,0.099,0.224
3983,0.112,0.168,0.124,0.100,0.228
3984,0.114,0.169,0.126,0.100,0.230
3985,0.114,0.168,0.128,0.099,0.230
3986,0.112,0.165,0.132,0.099,0.236
3987,0.114,0.166,0.134,0.098,0.239
3988,0.114,0.164,0.134,0.096,0.241
3989,0.114,0.161,0.135,0.097,0.245
3990,0.112,0.160,0.138,0.100,0.248
3991,0.111,0.164,0.139,0.102,0.248
3992,0.110,0.166,0.140,0.103,0.248
3993,0.109,0.173,0.140,0.104,0.248
3994,0.108,0.183,0.140,0.104,0.250
3995,0.108,0.188,0.141,0.104,0.248
3996,0.108,0.193,0.140,0.102,0.247
3997,0.108,0.198,0.138,0.102,0.243
3998,0.109,0.200,0.137,0.100,0.241
3999,0.108,0.202,0.134,0.098,0.236
4000,0.106,0.209,0.131,0.097,0.229
4001,0.104,0.214,0.129,0.097,0.224
4002,0.101,0.218,0.125,0.102,0.218
4003,0.099,0.221,0.121,0.108,0.215
4004,0.100,0.222,0.117,0.110,0.212
4005,0.100,0.221,0.116,0.117,0.209
4006,0.099,0.222,0.115,0.122,0.206
4007,0.100,0.225,0.113,0.127,0.214
4008,0.105,0.227,0.112,0.134,0.218
4009,0.108,0.226,0.112,0.140,0.221
4010,0.112,0.224,0.112,0.149,0.221
4011,0.114,0.226,0.113,0.154,0.224
4012,0.115,0.228,0.114,0.159,0.227
4013,0.115,0.231,0.115,0.161,0.231
4014,0.114,0.232,0.117,0.162,0.231
4015,0.112,0.234,0.117,0.163,0.230
4016,0.112,0.234,0.120,0.164,0.229
4017,0.110,0.237,0.123,0.165,0.231
4018,0.110,0.241,0.126,0.163,0.230
4019,0.110,0.242,0.129,0.161,0.229
4020,0.112,0.244,0.133,0.159,0.233
4021,0.114,0.244,0.139,0.158,0.232
4022,0.115,0.246,0.144,0.156,0.232
4023,0.118,0.244,0.150,0.153,0.232
4024,0.121,0.245,0.156,0.149,0.230
4025,0.126,0.243,0.158,0.144,0.228
4026,0.130,0.242,0.161,0.139,0.231
4027,0.133,0.240,0.168,0.133,0.230
4028,0.134,0.248,0.171,0.127,0.227
4029,0.136,0.252,0.174,0.121,0.225
4030,0.138,0.253,0.179,0.114,0.226
4031,0.137,0.251,0.182,0.110,0.223
4032,0.138,0.248,0.187,0.104,0.221
4033,0.136,0.243,0.190,0.100,0.217
4034,0.137,0.239,0.193,0.101,0.217
4035,0.139,0.235,0.193,0.102,0.216
4036,0.139,0.230,0.196,0.104,0.215
4037,0.137,0.230,0.197,0.105,0.212
4038,0.137,0.229,0.197,0.108,0.210
4039,0.136,0.225,0.194,0.110,0.208
4040,0.134,0.220,0.193,0.110,0.204
4041,0.131,0.219,0.191,0.109,0.201
4042,0.127,0.214,0.187,0.110,0.197
4043,0.123,0.211,0.183,0.111,0.191
4044,0.120,0.209,0.179,0.112,0.185
4045,0.117,0.206,0.176,0.111,0.178
4046,0.114,0.204,0.173,0.110,0.170
4047,0.113,0.205,0.171,0.108,0.165
4048,0.112,0.203,0.169,0.106,0.158
4049,0.111,0.204,0.165,0.108,0.151
4050,0.109,0.202,0.160,0.109,0.146
4051,0.110,0.203,0.155,0.111,0.145
4052,0.108,0.204,0.149,0.111,0.141
4053,0.108,0.204,0.145,0.111,0.139
4054,0.109,0.209,0.141,0.114,0.138
4055,0.109,0.215,0.140,0.116,0.140
4056,0.111,0.217,0.137,0.118,0.140
4057,0.112,0.217,0.134,0.119,0.145
4058,0.115,0.222,0.133,0.120,0.154
4059,0.116,0.225,0.135,0.121,0.159
4060,0.118,0.228,0.134,0.121,0.161
4061,0.118,0.228,0.134,0.121,0.165
4062,0.118,0.226,0.133,0.124,0.168
4063,0.119,0.222,0.131,0.126,0.174
4064,0.120,0.217,0.128,0.126,0.181
4065,0.119,0.214,0.124,0.125,0.187
4066,0.117,0.209,0.124,0.125,0.190
4067,0.118,0.204,0.122,0.123,0.193
4068,0.120,0.199,0.121,0.122,0.194
4069,0.122,0.194,0.119,0.122,0.196
4070,0.126,0.190,0.118,0.120,0.195
4071,0.131,0.187,0.116,0.120,0.197
4072,0.135,0.187,0.113,0.118,0.196
4073,0.138,0.186,0.111,0.118,0.196
4074,0.139,0.186,0.110,0.117,0.194
4075,0.142,0.186,0.108,0.116,0.190
4076,0.144,0.186,0.108,0.121,0.186
4077,0.146,0.184,0.110,0.123,0.187
4078,0.149,0.183,0.111,0.125,0.185
4079,0.150,0.180,0.115,0.127,0.182
4080,0.151,0.178,0.117,0.129,0.177
4081,0.150,0.177,0.121,0.132,0.172
4082,0.148,0.174,0.124,0.134,0.168
4083,0.147,0.170,0.128,0.135,0.163
4084,0.144,0.168,0.133,0.135,0.159
4085,0.140,0.166,0.138,0.136,0.159
4086,0.136,0.163,0.142,0.136,0.159
4087,0.131,0.163,0.148,0.139,0.159
4088,0.126,0.161,0.154,0.139,0.157
4089,0.120,0.157,0.164,0.139,0.154
4090,0.114,0.153,0.173,0.138,0.152
4091,0.110,0.149,0.178,0.141,0.152
4092,0.111,0.143,0.182,0.143,0.149
4093,0.114,0.145,0.187,0.143,0.153
4094,0.116,0.143,0.189,0.144,0.156
4095,0.116,0.144,0.191,0.146,0.159
4096,0.117,0.148,0.195,0.146,0.159
4097,0.117,0.151,0.197,0.144,0.160
4098,0.121,0.155,0.199,0.144,0.160
4099,0.124,0.160,0.202,0.145,0.160
4100,0.127,0.162,0.203,0.144,0.159
4101,0.131,0.168,0.201,0.143,0.157
4102,0.133,0.175,0.200,0.141,0.156
4103,0.133,0.178,0.197,0.139,0.153
4104,0.132,0.181,0.194,0.137,0.154
4105,0.131,0.183,0.192,0.135,0.153
4106,0.128,0.184,0.188,0.136,0.155
4107,0.125,0.186,0.185,0.139,0.161
4108,0.121,0.186,0.182,0.142,0.163
4109,0.120,0.186,0.181,0.142,0.164
4110,0.119,0.184,0.178,0.141,0.168
4111,0.117,0.186,0.178,0.141,0.169
4112,0.117,0.185,0.177,0.141,0.170
4113,0.116,0.184,0.176,0.143,0.170
4114,0.115,0.184,0.173,0.142,0.168
4115,0.115,0.184,0.171,0.146,0.165
4116,0.117,0.182,0.168,0.148,0.166
4117,0.119,0.181,0.164,0.152,0.164
4118,0.119,0.178,0.159,0.153,0.164
4119,0.119,0.174,0.153,0.152,0.166
4120,0.120,0.169,0.149,0.153,0.165
4121,0.119,0.168,0.144,0.154,0.170
4122,0.119,0.164,0.140,0.154,0.176
4123,0.119,0.160,0.135,0.152,0.183
4124,0.121,0.157,0.132,0.153,0.187
4125,0.120,0.155,0.131,0.152,0.190
4126,0.121,0.151,0.134,0.151,0.194
4127,0.120,0.149,0.138,0.150,0.195
4128,0.119,0.148,0.141,0.151,0.198
4129,0.121,0.147,0.144,0.150,0.204
4130,0.122,0.150,0.147,0.149,0.205
4131,0.121,0.149,0.148,0.151,0.207
4132,0.121,0.150,0.148,0.151,0.207
4133,0.121,0.149,0.148,0.152,0.205
4134,0.122,0.151,0.149,0.151,0.204
4135,0.121,0.153,0.148,0.148,0.205
4136,0.119,0.153,0.148,0.147,0.206
4137,0.116,0.156,0.148,0.144,0.206
4138,0.116,0.159,0.148,0.142,0.209
4139,0.114,0.162,0.147,0.142,0.211
4140,0.113,0.163,0.146,0.142,0.213
4141,0.111,0.164,0.148,0.140,0.212
4142,0.111,0.166,0.147,0.141,0.209
4143,0.110,0.165,0.145,0.139,0.207
4144,0.110,0.164,0.142,0.137,0.204
4145,0.113,0.165,0.141,0.133,0.206
4146,0.114,0.169,0.138,0.131,0.207
4147,0.117,0.174,0.142,0.128,0.210
4148,0.118,0.179,0.142,0.124,0.212
4149,0.120,0.185,0.145,0.120,0.220
4150,0.123,0.189,0.145,0.115,0.224
4151,0.127,0.196,0.150,0.113,0.225
4152,0.136,0.199,0.153,0.110,0.226
4153,0.144,0.202,0.154,0.106,0.227
4154,0.152,0.203,0.158,0.102,0.228
4155,0.158,0.202,0.159,0.098,0.229
4156,0.165,0.204,0.160,0.095,0.229
4157,0.169,0.207,0.165,0.093,0.227
4158,0.172,0.210,0.167,0.095,0.226
4159,0.177,0.212,0.167,0.099,0.222
4160,0.182,0.214,0.172,0.101,0.217
4161,0.183,0.215,0.175,0.104,0.211
4162,0.183,0.214,0.177,0.109,0.204
4163,0.185,0.213,0.177,0.113,0.197
4164,0.185,0.213,0.178,0.121,0.191
4165,0.184,0.210,0.177,0.126,0.188
4166,0.181,0.211,0.176,0.131,0.183
4167,0.177,0.208,0.175,0.136,0.177
4168,0.172,0.209,0.173,0.140,0.175
4169,0.167,0.211,0.171,0.142,0.171
4170,0.163,0.210,0.172,0.143,0.166
4171,0.160,0.208,0.170,0.146,0.162
4172,0.155,0.204,0.166,0.150,0.160
4173,0.151,0.203,0.164,0.151,0.158
4174,0.146,0.200,0.163,0.152,0.160
4175,0.140,0.196,0.161,0.153,0.158
4176,0.138,0.192,0.158,0.155,0.156
4177,0.138,0.188,0.158,0.154,0.155
4178,0.135,0.186,0.157,0.153,0.154
4179,0.135,0.183,0.157,0.155,0.152
4180,0.135,0.180,0.159,0.163,0.152
4181,0.135,0.179,0.158,0.166,0.149
4182,0.133,0.175,0.160,0.170,0.148
4183,0.130,0.173,0.159,0.171,0.146
4184,0.127,0.169,0.159,0.171,0.142
4185,0.123,0.164,0.159,0.172,0.138
4186,0.121,0.161,0.158,0.170,0.136
4187,0.117,0.161,0.155,0.169,0.135
4188,0.118,0.161,0.154,0.166,0.135
4189,0.118,0.159,0.153,0.164,0.137
4190,0.118,0.165,0.154,0.162,0.137
4191,0.120,0.166,0.156,0.161,0.136
4192,0.123,0.166,0.156,0.159,0.134
4193,0.128,0.165,0.155,0.158,0.131
4194,0.132,0.163,0.152,0.156,0.134
4195,0.134,0.164,0.149,0.153,0.137
4196,0.136,0.163,0.145,0.151,0.142
4197,0.138,0.160,0.142,0.151,0.149
4198,0.138,0.157,0.138,0.149,0.152
4199,0.137,0.155,0.134,0.146,0.161
4200,0.135,0.151,0.129,0.146,0.165
4201,0.135,0.147,0.123,0.145,0.168
4202,0.137,0.142,0.117,0.144,0.169
4203,0.141,0.139,0.115,0.144,0.170
4204,0.142,0.135,0.114,0.142,0.175
4205,0.142,0.130,0.111,0.141,0.178
4206,0.140,0.125,0.109,0.138,0.186
4207,0.143,0.121,0.108,0.135,0.192
4208,0.142,0.117,0.108,0.131,0.195
4209,0.141,0.114,0.108,0.126,0.198
4210,0.140,0.113,0.107,0.121,0.198
4211,0.139,0.110,0.107,0.118,0.197
4212,0.137,0.109,0.108,0.117,0.197
4213,0.137,0.109,0.108,0.116,0.197
4214,0.136,0.110,0.108,0.115,0.195
4215,0.135,0.109,0.109,0.117,0.191
4216,0.132,0.113,0.111,0.116,0.186
4217,0.128,0.113,0.110,0.115,0.181
4218,0.124,0.117,0.115,0.114,0.174
4219,0.120,0.119,0.121,0.116,0.172
4220,0.116,0.119,0.124,0.119,0.167
4221,0.112,0.121,0.125,0.122,0.167
4222,0.109,0.123,0.125,0.124,0.163
4223,0.105,0.126,0.127,0.125,0.161
4224,0.103,0.127,0.130,0.124,0.160
4225,0.099,0.134,0.133,0.125,0.159
4226,0.097,0.136,0.136,0.124,0.157
4227,0.093,0.142,0.138,0.124,0.156
4228,0.091,0.147,0.143,0.124,0.153
4229,0.088,0.150,0.145,0.129,0.149
4230,0.085,0.153,0.147,0.131,0.150
4231,0.083,0.154,0.153,0.135,0.150
4232,0.084,0.154,0.157,0.136,0.148
4233,0.084,0.152,0.161,0.140,0.148
4234,0.085,0.155,0.163,0.142,0.151
4235,0.086,0.154,0.167,0.143,0.156
4236,0.088,0.152,0.170,0.146,0.157
4237,0.088,0.151,0.176,0.150,0.157
4238,0.090,0.149,0.179,0.151,0.156
4239,0.091,0.148,0.181,0.154,0.156
4240,0.093,0.148,0.185,0.160,0.157
4241,0.093,0.146,0.192,0.162,0.158
4242,0.092,0.149,0.195,0.163,0.157
4243,0.091,0.152,0.198,0.164,0.155
4244,0.089,0.155,0.198,0.166,0.151
4245,0.088,0.162,0.196,0.171,0.148
4246,0.088,0.167,0.199,0.175,0.145
4247,0.087,0.170,0.199,0.177,0.144
4248,0.085,0.173,0.199,0.181,0.141
4249,0.086,0.174,0.196,0.182,0.140
4250,0.085,0.178,0.193,0.182,0.137
4251,0.085,0.179,0.192,0.185,0.135
4252,0.086,0.181,0.188,0.184,0.132
4253,0.088,0.180,0.184,0.186,0.131
4254,0.092,0.178,0.180,0.186,0.128
4255,0.095,0.179,0.175,0.185,0.125
4256,0.098,0.180,0.173,0.184,0.128
4257,0.100,0.179,0.169,0.181,0.130
4258,0.100,0.176,0.168,0.177,0.130
4259,0.103,0.172,0.165,0.174,0.129
4260,0.103,0.168,0.162,0.171,0.130
4261,0.105,0.165,0.160,0.168,0.133
4262,0.105,0.162,0.157,0.165,0.137
4263,0.104,0.161,0.152,0.165,0.142
4264,0.104,0.160,0.147,0.162,0.147
4265,0.104,0.164,0.142,0.158,0.159
4266,0.103,0.169,0.138,0.155,0.168
4267,0.106,0.170,0.133,0.151,0.176
4268,0.109,0.170,0.128,0.148,0.181
4269,0.115,0.171,0.122,0.144,0.183
4270,0.119,0.172,0.116,0.139,0.184
4271,0.122,0.171,0.114,0.135,0.184
4272,0.124,0.171,0.114,0.130,0.187
4273,0.125,0.177,0.118,0.125,0.186
4274,0.126,0.178,0.119,0.121,0.185
4275,0.128,0.177,0.121,0.119,0.186
4276,0.129,0.175,0.125,0.116,0.185
4277,0.132,0.172,0.128,0.113,0.192
4278,0.132,0.168,0.131,0.109,0.193
4279,0.134,0.175,0.136,0.107,0.198
4280,0.138,0.177,0.141,0.105,0.206
4281,0.138,0.177,0.143,0.104,0.209
4282,0.141,0.182,0.148,0.104,0.212
4283,0.144,0.188,0.149,0.102,0.213
4284,0.149,0.192,0.152,0.101,0.217
4285,0.153,0.194,0.152,0.101,0.219
4286,0.155,0.199,0.155,0.102,0.221
4287,0.157,0.202,0.155,0.101,0.223
4288,0.158,0.203,0.154,0.099,0.224
4289,0.159,0.202,0.154,0.097,0.223
4290,0.158,0.202,0.152,0.097,0.220
4291,0.158,0.200,0.149,0.096,0.216
4292,0.156,0.198,0.146,0.098,0.210
4293,0.154,0.200,0.141,0.099,0.208
4294,0.153,0.198,0.142,0.099,0.206
4295,0.152,0.197,0.142,0.101,0.202
4296,0.150,0.196,0.140,0.102,0.201
4297,0.151,0.193,0.141,0.104,0.198
4298,0.149,0.192,0.144,0.106,0.205
4299,0.146,0.190,0.147,0.108,0.207
4300,0.144,0.187,0.148,0.109,0.208
4301,0.147,0.182,0.152,0.110,0.210
4302,0.148,0.177,0.155,0.115,0.209
4303,0.150,0.176,0.155,0.117,0.206
4304,0.152,0.174,0.157,0.119,0.205
4305,0.151,0.173,0.156,0.120,0.206
4306,0.153,0.172,0.156,0.123,0.204
4307,0.152,0.170,0.156,0.124,0.211
4308,0.150,0.166,0.159,0.123,0.212
4309,0.148,0.164,0.161,0.124,0.213
4310,0.147,0.162,0.164,0.124,0.215
4311,0.146,0.159,0.169,0.125,0.216
4312,0.146,0.155,0.172,0.129,0.215
4313,0.145,0.150,0.173,0.132,0.212
4314,0.143,0.145,0.176,0.133,0.210
4315,0.141,0.144,0.179,0.133,0.206
4316,0.140,0.143,0.181,0.132,0.203
4317,0.137,0.140,0.182,0.131,0.199
4318,0.134,0.139,0.182,0.131,0.193
4319,0.131,0.139,0.182,0.131,0.192
4320,0.127,0.141,0.184,0.131,0.192
4321,0.125,0.141,0.183,0.133,0.190
4322,0.124,0.140,0.183,0.135,0.188
4323,0.123,0.140,0.182,0.134,0.190
4324,0.121,0.141,0.180,0.133,0.195
4325,0.120,0.142,0.176,0.132,0.199
4326,0.117,0.144,0.174,0.130,0.207
4327,0.114,0.148,0.172,0.127,0.212
4328,0.111,0.154,0.170,0.127,0.215
4329,0.110,0.157,0.168,0.129,0.215
4330,0.107,0.158,0.169,0.130,0.216
4331,0.106,0.157,0.167,0.129,0.217
4332,0.103,0.156,0.163,0.131,0.218
4333,0.102,0.153,0.159,0.134,0.217
4334,0.101,0.150,0.157,0.134,0.216
4335,0.100,0.146,0.156,0.137,0.213
4336,0.100,0.141,0.154,0.137,0.211
4337,0.101,0.140,0.152,0.140,0.209
4338,0.101,0.142,0.149,0.140,0.210
4339,0.102,0.141,0.145,0.141,0.215
4340,0.101,0.139,0.144,0.140,0.218
4341,0.100,0.138,0.142,0.138,0.220
4342,0.101,0.141,0.138,0.139,0.225
4343,0.102,0.143,0.136,0.141,0.228
4344,0.104,0.145,0.132,0.144,0.233
4345,0.103,0.145,0.128,0.146,0.238
4346,0.102,0.146,0.124,0.148,0.245
4347,0.104,0.150,0.123,0.148,0.247
4348,0.103,0.151,0.124,0.151,0.250
4349,0.105,0.153,0.124,0.152,0.249
4350,0.111,0.158,0.123,0.155,0.251
4351,0.116,0.159,0.124,0.157,0.253
4352,0.121,0.161,0.128,0.157,0.256
4353,0.124,0.161,0.131,0.156,0.257
4354,0.127,0.160,0.138,0.154,0.258
4355,0.131,0.158,0.142,0.152,0.263
4356,0.135,0.157,0.145,0.150,0.266
4357,0.136,0.156,0.149,0.146,0.266
4358,0.136,0.154,0.152,0.141,0.263
4359,0.135,0.151,0.154,0.138,0.259
4360,0.134,0.147,0.157,0.135,0.255
4361,0.131,0.147,0.162,0.133,0.252
4362,0.127,0.144,0.166,0.131,0.246
4363,0.125,0.141,0.169,0.128,0.244
4364,0.123,0.137,0.172,0.126,0.244
4365,0.121,0.132,0.173,0.126,0.240
4366,0.118,0.136,0.174,0.124,0.237
4367,0.116,0.139,0.173,0.121,0.235
4368,0.116,0.144,0.170,0.118,0.232
4369,0.115,0.148,0.167,0.118,0.227
4370,0.113,0.152,0.163,0.121,0.221
4371,0.113,0.156,0.158,0.123,0.217
4372,0.111,0.160,0.154,0.125,0.210
4373,0.108,0.163,0.149,0.125,0.208
4374,0.105,0.167,0.143,0.128,0.205
4375,0.102,0.175,0.139,0.132,0.203
4376,0.098,0.179,0.138,0.136,0.201
4377,0.094,0.184,0.134,0.140,0.197
4378,0.089,0.185,0.132,0.142,0.192
4379,0.085,0.187,0.132,0.144,0.189
4380,0.080,0.194,0.132,0.144,0.184
4381,0.076,0.199,0.137,0.147,0.178
4382,0.074,0.201,0.146,0.147,0.174
4383,0.072,0.206,0.152,0.147,0.171
4384,0.070,0.207,0.158,0.150,0.168
4385,0.075,0.208,0.163,0.153,0.167
4386,0.079,0.210,0.169,0.154,0.168
4387,0.083,0.215,0.172,0.153,0.169
4388,0.086,0.217,0.182,0.154,0.177
4389,0.089,0.221,0.190,0.157,0.180
4390,0.098,0.221,0.199,0.157,0.184
4391,0.104,0.224,0.204,0.159,0.185
4392,0.110,0.229,0.210,0.159,0.184
4393,0.114,0.234,0.217,0.159,0.190
4394,0.116,0.235,0.220,0.157,0.196
4395,0.118,0.237,0.221,0.158,0.200
4396,0.118,0.235,0.223,0.156,0.202
4397,0.117,0.232,0.225,0.153,0.204
4398,0.119,0.228,0.226,0.150,0.204
4399,0.118,0.222,0.226,0.145,0.202
4400,0.120,0.215,0.224,0.142,0.199
4401,0.120,0.208,0.222,0.138,0.195
4402,0.121,0.199,0.218,0.135,0.189
4403,0.121,0.191,0.215,0.130,0.183
4404,0.120,0.181,0.210,0.125,0.181
4405,0.118,0.174,0.204,0.120,0.181
4406,0.118,0.170,0.196,0.116,0.179
4407,0.121,0.167,0.189,0.113,0.175
4408,0.121,0.162,0.180,0.111,0.172
4409,0.121,0.158,0.171,0.109,0.168
4410,0.124,0.153,0.164,0.107,0.165
4411,0.126,0.150,0.156,0.103,0.161
4412,0.126,0.146,0.148,0.103,0.156
4413,0.125,0.141,0.142,0.101,0.153
4414,0.123,0.135,0.136,0.100,0.150
4415,0.122,0.132,0.132,0.099,0.149
4416,0.120,0.127,0.127,0.098,0.146
4417,0.117,0.122,0.121,0.098,0.144
4418,0.114,0.119,0.115,0.100,0.144
4419,0.110,0.120,0.113,0.100,0.141
4420,0.107,0.118,0.110,0.099,0.140
4421,0.103,0.118,0.106,0.098,0.143
4422,0.099,0.117,0.101,0.096,0.142
4423,0.096,0.114,0.097,0.094,0.145
4424,0.096,0.114,0.094,0.094,0.151
4425,0.096,0.112,0.091,0.093,0.155
4426,0.094,0.109,0.087,0.092,0.159
4427,0.093,0.109,0.085,0.091,0.163
4428,0.091,0.109,0.082,0.091,0.167
4429,0.089,0.108,0.079,0.090,0.169
4430,0.087,0.106,0.076,0.088,0.169
4431,0.087,0.108,0.075,0.088,0.167
4432,0.085,0.112,0.073,0.086,0.167
4433,0.084,0.114,0.070,0.086,0.168
4434,0.081,0.115,0.073,0.086,0.166
4435,0.079,0.119,0.076,0.085,0.163
4436,0.076,0.120,0.077,0.084,0.160
4437,0.076,0.123,0.077,0.083,0.155
4438,0.074,0.126,0.078,0.082,0.150
4439,0.073,0.127,0.079,0.080,0.146
4440,0.070,0.131,0.080,0.078,0.141
4441,0.070,0.135,0.081,0.077,0.136
4442,0.068,0.137,0.080,0.077,0.133
4443,0.066,0.140,0.079,0.078,0.130
4444,0.065,0.140,0.086,0.079,0.127
4445,0.064,0.139,0.090,0.079,0.125
4446,0.062,0.138,0.095,0.078,0.121
4447,0.060,0.135,0.098,0.077,0.122
4448,0.057,0.134,0.099,0.078,0.121
4449,0.055,0.132,0.100,0.078,0.118
4450,0.052,0.131,0.101,0.081,0.118
4451,0.053,0.128,0.105,0.082,0.120
4452,0.052,0.125,0.109,0.083,0.121
4453,0.054,0.121,0.111,0.084,0.124
4454,0.055,0.119,0.113,0.085,0.128
4455,0.055,0.115,0.118,0.085,0.129
4456,0.054,0.114,0.121,0.085,0.129
4457,0.055,0.111,0.123,0.085,0.131
4458,0.055,0.107,0.124,0.084,0.131
4459,0.054,0.103,0.123,0.083,0.132
4460,0.053,0.099,0.124,0.081,0.136
4461,0.052,0.097,0.122,0.079,0.144
4462,0.052,0.094,0.122,0.077,0.148
4463,0.051,0.095,0.121,0.075,0.155
4464,0.050,0.094,0.119,0.073,0.161
4465,0.049,0.094,0.115,0.071,0.166
4466,0.049,0.094,0.112,0.068,0.169
4467,0.048,0.092,0.108,0.065,0.170
4468,0.047,0.090,0.107,0.064,0.175
4469,0.047,0.090,0.105,0.062,0.176
4470,0.047,0.089,0.102,0.060,0.175
4471,0.046,0.089,0.098,0.057,0.173
4472,0.046,0.091,0.100,0.054,0.170
4473,0.047,0.093,0.102,0.052,0.169
4474,0.047,0.093,0.102,0.049,0.165
4475,0.047,0.093,0.100,0.048,0.163
4476,0.046,0.092,0.101,0.050,0.159
4477,0.046,0.093,0.100,0.055,0.157
4478,0.048,0.092,0.098,0.059,0.153
4479,0.051,0.093,0.095,0.062,0.149
4480,0.055,0.095,0.093,0.066,0.143
4481,0.057,0.095,0.094,0.068,0.140
4482,0.060,0.097,0.095,0.071,0.135
4483,0.063,0.102,0.094,0.073,0.130
4484,0.065,0.104,0.093,0.074,0.124
4485,0.066,0.107,0.091,0.074,0.118
4486,0.066,0.108,0.089,0.075,0.112
4487,0.067,0.108,0.086,0.076,0.106
4488,0.068,0.113,0.085,0.075,0.105
4489,0.067,0.116,0.085,0.074,0.101
4490,0.067,0.118,0.085,0.073,0.100
4491,0.065,0.118,0.089,0.071,0.097
4492,0.064,0.118,0.091,0.069,0.094
4493,0.063,0.121,0.097,0.066,0.093
4494,0.064,0.121,0.101,0.063,0.094
4495,0.064,0.123,0.108,0.060,0.092
4496,0.064,0.123,0.111,0.061,0.091
4497,0.065,0.122,0.114,0.060,0.091
4498,0.066,0.120,0.115,0.060,0.090
4499,0.066,0.120,0.117,0.059,0.088
4500,0.067,0.120,0.117,0.060,0.086
4501,0.070,0.126,0.120,0.063,0.083
4502,0.072,0.130,0.121,0.066,0.083
4503,0.072,0.132,0.123,0.067,0.081
4504,0.072,0.133,0.123,0.068,0.079
4505,0.071,0.132,0.124,0.071,0.077
4506,0.070,0.135,0.125,0.078,0.077
4507,0.069,0.136,0.124,0.082,0.075
4508,0.067,0.137,0.124,0.086,0.073
4509,0.064,0.137,0.123,0.090,0.071
4510,0.062,0.135,0.121,0.093,0.068
4511,0.059,0.133,0.118,0.094,0.066
4512,0.057,0.130,0.115,0.095,0.063
4513,0.054,0.129,0.111,0.096,0.062
4514,0.052,0.130,0.109,0.097,0.063
4515,0.054,0.132,0.107,0.096,0.065
4516,0.056,0.134,0.104,0.096,0.065
4517,0.057,0.136,0.107,0.097,0.065
4518,0.058,0.138,0.109,0.096,0.067
4519,0.059,0.139,0.109,0.096,0.069
4520,0.060,0.138,0.108,0.095,0.071
4521,0.064,0.139,0.106,0.094,0.073
4522,0.068,0.140,0.106,0.091,0.077
4523,0.070,0.141,0.104,0.092,0.081
4524,0.071,0.141,0.102,0.091,0.086
4525,0.072,0.141,0.101,0.091,0.089
4526,0.072,0.145,0.099,0.092,0.090
4527,0.071,0.146,0.097,0.094,0.091
4528,0.070,0.147,0.098,0.095,0.091
4529,0.069,0.147,0.097,0.094,0.090
4530,0.069,0.146,0.095,0.095,0.089
4531,0.069,0.143,0.093,0.094,0.087
4532,0.070,0.140,0.092,0.095,0.085
4533,0.073,0.136,0.090,0.094,0.082
4534,0.076,0.131,0.094,0.093,0.079
4535,0.077,0.126,0.096,0.090,0.076
4536,0.078,0.121,0.097,0.091,0.072
4537,0.079,0.118,0.099,0.094,0.068
4538,0.079,0.115,0.100,0.098,0.069
4539,0.078,0.114,0.099,0.100,0.073
4540,0.078,0.114,0.100,0.102,0.079
4541,0.078,0.115,0.099,0.106,0.083
