-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  35.0   Longitude -37.4 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS
2023,1,28,4,102.49,11.48,102.76
2023,1,28,5,102.37,11.6,102.77
2023,1,28,6,102.64,11.86,102.81
2023,1,28,7,103.31,12.11,102.85
2023,1,28,8,104.29,12.21,102.9
2023,1,28,9,105.55,12.12,102.95
2023,1,28,10,106.56,11.84,102.96
2023,1,28,11,106.85,11.4,102.93
2023,1,28,12,106.88,11.01,102.84
2023,1,28,13,107.17,10.56,102.77
2023,1,28,14,107.31,10.06,102.74
2023,1,28,15,106.58,9.75,102.73
2023,1,28,16,105.47,9.55,102.75
2023,1,28,17,104.02,9.35,102.78
2023,1,28,18,102.44,9.18,102.82
2023,1,28,19,101.32,9.15,102.86
2023,1,28,20,101.04,9.26,102.88
2023,1,28,21,101.91,9.39,102.87
2023,1,28,22,103.98,9.48,102.84
2023,1,28,23,106.29,9.5,102.8
2023,1,29,0,108.19,9.36,102.75
2023,1,29,1,109.84,9.14,102.71
2023,1,29,2,110.73,8.8,102.69
2023,1,29,3,111.05,8.44,102.65
2023,1,29,4,111.29,8.09,102.62
2023,1,29,5,111.88,7.86,102.63
2023,1,29,6,113.3,7.8,102.66
2023,1,29,7,114.78,7.83,102.69
2023,1,29,8,116.16,7.89,102.71
2023,1,29,9,117.05,7.9,102.74
2023,1,29,10,117.3,7.87,102.74
2023,1,29,11,117.33,7.81,102.69
2023,1,29,12,117.86,7.76,102.59
2023,1,29,13,117.98,7.64,102.5
2023,1,29,14,117.29,7.41,102.47
2023,1,29,15,116.0,7.13,102.47
2023,1,29,16,114.14,6.78,102.49
2023,1,29,17,111.89,6.43,102.52
2023,1,29,18,110.27,6.18,102.55
2023,1,29,19,110.16,6.17,102.57
2023,1,29,20,111.62,6.4,102.58
2023,1,29,21,113.46,6.65,102.58
2023,1,29,22,114.19,6.75,102.58
2023,1,29,23,112.74,6.55,102.55
2023,1,30,0,108.57,6.13,102.53
2023,1,30,1,102.34,5.81,102.54
2023,1,30,2,97.09,5.83,102.54
2023,1,30,3,94.89,6.05,102.53
2023,1,30,4,94.95,6.34,102.53
2023,1,30,5,97.21,6.79,102.54
2023,1,30,6,100.5,7.16,102.59
2023,1,30,7,101.73,7.38,102.64
2023,1,30,8,103.21,7.38,102.68
2023,1,30,9,104.2,7.23,102.72
2023,1,30,10,104.35,6.97,102.75
2023,1,30,11,102.89,6.55,102.74
2023,1,30,12,100.1,6.15,102.69
2023,1,30,13,96.77,5.96,102.63
2023,1,30,14,94.59,6.14,102.61
2023,1,30,15,93.13,6.44,102.62
2023,1,30,16,93.07,6.7,102.65
2023,1,30,17,93.73,6.84,102.69
2023,1,30,18,94.63,6.87,102.73
2023,1,30,19,94.92,6.83,102.77
2023,1,30,20,94.17,6.66,102.82
2023,1,30,21,92.53,6.37,102.86
2023,1,30,22,91.09,6.17,102.88
2023,1,30,23,90.07,6.04,102.87
2023,1,31,0,89.62,5.94,102.85
2023,1,31,1,90.91,5.92,102.82
2023,1,31,2,94.55,5.91,102.79
2023,1,31,3,98.52,5.85,102.76
2023,1,31,4,101.25,5.77,102.75
2023,1,31,5,103.43,5.75,102.77
2023,1,31,6,105.7,5.86,102.81
2023,1,31,7,108.05,5.95,102.85
2023,1,31,8,109.52,6.01,102.89
2023,1,31,9,109.98,5.94,102.93
2023,1,31,10,111.25,5.69,102.96
2023,1,31,11,113.65,5.49,102.93
2023,1,31,12,115.48,5.36,102.85
2023,1,31,13,116.02,5.13,102.77
2023,1,31,14,114.99,4.83,102.74
2023,1,31,15,111.98,4.59,102.74
2023,1,31,16,109.16,4.66,102.77
2023,1,31,17,107.12,4.96,102.81
2023,1,31,18,107.54,5.24,102.85
2023,1,31,19,110.43,5.33,102.88
2023,1,31,20,112.73,5.28,102.88
2023,1,31,21,115.17,5.16,102.88
2023,1,31,22,116.93,4.9,102.86
2023,1,31,23,118.37,4.44,102.84
2023,2,1,0,117.34,3.86,102.81
2023,2,1,1,111.83,3.38,102.78
2023,2,1,2,103.7,3.2,102.76
2023,2,1,3,101.34,3.3,102.7
2023,2,1,4,104.43,3.61,102.66
2023,2,1,5,108.58,3.87,102.67
2023,2,1,6,113.82,4.08,102.7
2023,2,1,7,119.6,4.29,102.71
2023,2,1,8,125.73,4.49,102.74
2023,2,1,9,131.87,4.65,102.78
2023,2,1,10,138.13,4.65,102.81
2023,2,1,11,144.11,4.4,102.77
2023,2,1,12,150.34,4.01,102.68
2023,2,1,13,155.87,3.71,102.6
2023,2,1,14,161.48,3.49,102.57
2023,2,1,15,166.97,3.36,102.56
2023,2,1,16,169.78,3.22,102.56
2023,2,1,17,170.83,2.99,102.58
2023,2,1,18,170.76,2.92,102.62
2023,2,1,19,169.71,3.02,102.64
2023,2,1,20,166.9,3.48,102.64
2023,2,1,21,164.39,4.21,102.62
2023,2,1,22,164.78,4.94,102.6
2023,2,1,23,166.45,5.54,102.57
2023,2,2,0,168.69,6.02,102.52
2023,2,2,1,170.47,6.37,102.47
2023,2,2,2,171.55,6.64,102.41
2023,2,2,3,173.64,6.84,102.35
2023,2,2,4,177.76,6.79,102.31
2023,2,2,5,182.7,6.63,102.31
2023,2,2,6,186.47,6.66,102.34
2023,2,2,7,185.74,6.96,102.35
2023,2,2,8,183.12,7.33,102.35
2023,2,2,9,182.62,7.69,102.36
2023,2,2,10,185.3,7.86,102.36
2023,2,2,11,187.49,7.97,102.31
2023,2,2,12,189.73,8.23,102.21
2023,2,2,13,193.05,8.51,102.12
2023,2,2,14,196.83,8.85,102.08
2023,2,2,15,199.49,9.08,102.05
2023,2,2,16,201.8,9.17,102.03
2023,2,2,17,204.35,9.15,102.03
2023,2,2,18,207.02,9.23,102.06
2023,2,2,19,206.99,9.42,102.06
2023,2,2,20,203.99,9.71,102.0
2023,2,2,21,199.41,10.27,101.95
2023,2,2,22,200.95,10.93,101.91
2023,2,2,23,205.98,11.36,101.9
2023,2,3,0,207.29,11.53,101.84
2023,2,3,1,208.71,11.46,101.79
2023,2,3,2,209.79,11.31,101.76
2023,2,3,3,209.92,11.17,101.71
2023,2,3,4,212.21,10.9,101.69
2023,2,3,5,218.04,10.43,101.73
2023,2,3,6,229.96,9.33,101.79
2023,2,3,7,265.38,7.17,101.87
2023,2,3,8,320.86,8.55,102.03
2023,2,3,9,345.18,9.8,102.15
2023,2,3,10,349.11,9.3,102.25
2023,2,3,11,348.13,8.81,102.29
2023,2,3,12,351.16,7.63,102.27
2023,2,3,13,359.85,5.9,102.19
2023,2,3,14,357.03,6.34,102.22
2023,2,3,15,0.87,6.66,102.26
2023,2,3,16,7.5,6.64,102.34
2023,2,3,17,22.13,6.01,102.39
2023,2,3,18,34.95,5.51,102.46
2023,2,3,19,43.85,5.23,102.53
2023,2,3,20,50.91,4.93,102.58
2023,2,3,21,59.77,4.7,102.61
2023,2,3,22,71.78,4.7,102.61
2023,2,3,23,78.41,4.67,102.6
2023,2,4,0,83.43,4.58,102.58
2023,2,4,1,92.03,4.41,102.55
2023,2,4,2,102.32,4.1,102.53
2023,2,4,3,115.41,3.82,102.5
2023,2,4,4,128.17,3.58,102.49
2023,2,4,5,138.96,3.52,102.5
2023,2,4,6,146.42,3.43,102.55
2023,2,4,7,150.24,3.51,102.6
2023,2,4,8,155.21,3.5,102.65
2023,2,4,9,161.24,3.45,102.7
2023,2,4,10,168.13,3.46,102.73
2023,2,4,11,174.54,3.45,102.71
2023,2,4,12,183.15,3.27,102.66
2023,2,4,13,191.25,3.12,102.61
2023,2,4,14,194.89,3.04,102.6
2023,2,4,15,191.65,3.06,102.62
2023,2,4,16,185.66,3.33,102.64
2023,2,4,17,182.4,3.73,102.68
2023,2,4,18,185.53,4.05,102.74
2023,2,4,19,191.8,4.09,102.79
2023,2,4,20,197.71,3.93,102.81
2023,2,4,21,203.56,3.87,102.81
2023,2,4,22,206.87,3.94,102.8
2023,2,4,23,208.9,4.02,102.78
2023,2,5,0,210.8,4.12,102.75
2023,2,5,1,214.38,4.47,102.75
2023,2,5,2,216.02,4.85,102.75
2023,2,5,3,215.32,5.09,102.75
2023,2,5,4,215.45,5.29,102.76
2023,2,5,5,216.94,5.32,102.8
2023,2,5,6,219.02,5.3,102.87
2023,2,5,7,220.74,5.14,102.93
2023,2,5,8,222.48,5.03,102.97
2023,2,5,9,224.25,5.07,103.0
2023,2,5,10,226.42,5.11,103.01
2023,2,5,11,230.0,5.2,102.99
2023,2,5,12,236.78,5.28,102.92
2023,2,5,13,248.46,5.06,102.85
2023,2,5,14,268.81,4.52,102.83
2023,2,5,15,308.86,4.81,102.85
2023,2,5,16,342.75,6.19,102.9
2023,2,5,17,359.15,7.41,102.99
2023,2,5,18,7.53,7.99,103.11
2023,2,5,19,10.81,8.21,103.21
2023,2,5,20,12.17,8.34,103.28
2023,2,5,21,13.97,8.38,103.34
2023,2,5,22,17.21,8.32,103.37
2023,2,5,23,21.22,8.25,103.38
2023,2,6,0,23.77,8.37,103.37
2023,2,6,1,25.56,8.53,103.37
2023,2,6,2,27.23,8.67,103.38
2023,2,6,3,28.42,8.75,103.39
2023,2,6,4,29.87,8.74,103.43
2023,2,6,5,32.1,8.73,103.47
2023,2,6,6,34.42,8.79,103.54
2023,2,6,7,35.48,8.79,103.61
2023,2,6,8,36.16,8.77,103.67
2023,2,6,9,37.76,8.73,103.7
2023,2,6,10,38.9,8.58,103.71
2023,2,6,11,38.64,8.43,103.69
2023,2,6,12,37.31,8.38,103.64
2023,2,6,13,36.42,8.29,103.6
2023,2,6,14,37.75,8.23,103.57
2023,2,6,15,40.34,8.23,103.57
2023,2,6,16,42.92,8.23,103.6
2023,2,6,17,47.72,8.27,103.63
2023,2,6,18,54.45,8.41,103.66
2023,2,6,19,59.33,8.64,103.68
2023,2,6,20,63.11,8.72,103.69
2023,2,6,21,64.99,8.52,103.69
2023,2,6,22,65.01,8.01,103.7
2023,2,6,23,67.36,7.65,103.67
2023,2,7,0,68.61,7.24,103.63
2023,2,7,1,68.39,6.96,103.59
2023,2,7,2,67.02,6.7,103.59
2023,2,7,3,74.47,6.97,103.52
2023,2,7,4,78.68,7.08,103.49
2023,2,7,5,78.81,7.05,103.5
2023,2,7,6,79.51,6.78,103.54
2023,2,7,7,80.35,6.71,103.57
2023,2,7,8,81.57,6.93,103.58
2023,2,7,9,83.67,7.02,103.56
2023,2,7,10,86.32,6.81,103.53
2023,2,7,11,86.99,6.39,103.47
2023,2,7,12,85.77,6.04,103.39
2023,2,7,13,87.19,5.89,103.31
2023,2,7,14,91.46,5.81,103.26
2023,2,7,15,94.35,5.77,103.25
2023,2,7,16,96.69,5.7,103.23
2023,2,7,17,99.44,5.48,103.24
2023,2,7,18,101.16,5.25,103.27
2023,2,7,19,101.17,5.16,103.28
2023,2,7,20,101.31,5.22,103.27
2023,2,7,21,102.74,5.17,103.25
2023,2,7,22,105.68,4.94,103.22
2023,2,7,23,109.4,4.56,103.19
2023,2,8,0,113.7,4.2,103.14
2023,2,8,1,117.22,3.94,103.08
2023,2,8,2,120.19,3.76,103.02
2023,2,8,3,122.19,3.64,102.98
2023,2,8,4,123.13,3.57,102.95
2023,2,8,5,125.0,3.6,102.95
2023,2,8,6,127.16,3.76,102.98
2023,2,8,7,129.61,4.06,103.02
2023,2,8,8,131.52,4.37,103.03
2023,2,8,9,133.25,4.7,103.03
2023,2,8,10,135.77,4.93,103.02
2023,2,8,11,139.12,4.92,102.99
2023,2,8,12,143.3,4.75,102.91
2023,2,8,13,147.43,4.64,102.84
2023,2,8,14,150.75,4.62,102.81
2023,2,8,15,152.53,4.64,102.8
2023,2,8,16,152.68,4.75,102.8
2023,2,8,17,152.64,4.81,102.81
2023,2,8,18,153.65,4.73,102.85
2023,2,8,19,156.63,4.57,102.88
2023,2,8,20,160.9,4.44,102.89
2023,2,8,21,165.04,4.36,102.88
2023,2,8,22,167.39,4.4,102.85
2023,2,8,23,166.2,4.62,102.8
2023,2,9,0,164.19,4.85,102.74
2023,2,9,1,164.4,4.94,102.69
2023,2,9,2,165.92,4.91,102.64
2023,2,9,3,166.5,4.89,102.61
2023,2,9,4,166.98,4.89,102.58
2023,2,9,5,167.3,4.97,102.57
2023,2,9,6,167.36,5.14,102.58
2023,2,9,7,169.23,5.35,102.6
2023,2,9,8,172.68,5.52,102.62
2023,2,9,9,177.07,5.66,102.62
2023,2,9,10,182.21,5.87,102.58
2023,2,9,11,186.51,6.13,102.53
2023,2,9,12,189.05,6.41,102.44
2023,2,9,13,190.12,6.67,102.33
2023,2,9,14,189.42,6.92,102.26
2023,2,9,15,188.69,7.18,102.22
2023,2,9,16,188.25,7.46,102.21
2023,2,9,17,187.54,7.74,102.19
2023,2,9,18,187.36,8.05,102.2
2023,2,9,19,187.35,8.37,102.19
2023,2,9,20,189.05,8.74,102.17
2023,2,9,21,193.31,9.02,102.14
2023,2,9,22,196.86,9.05,102.09
2023,2,9,23,200.53,8.91,102.03
2023,2,10,0,203.88,8.66,101.97
2023,2,10,1,204.21,8.59,101.89
2023,2,10,2,204.02,8.64,101.81
2023,2,10,3,206.17,8.61,101.73
2023,2,10,4,214.92,8.3,101.68
2023,2,10,5,233.63,7.51,101.66
2023,2,10,6,258.77,6.66,101.71
2023,2,10,7,282.54,6.4,101.75
2023,2,10,8,297.96,7.05,101.78
2023,2,10,9,310.5,8.24,101.82
2023,2,10,10,323.99,9.58,101.86
2023,2,10,11,329.31,10.24,101.86
2023,2,10,12,328.97,10.37,101.81
2023,2,10,13,328.47,10.25,101.77
2023,2,10,14,328.69,9.89,101.76
2023,2,10,15,328.51,9.48,101.76
2023,2,10,16,329.54,9.37,101.8
2023,2,10,17,332.25,9.43,101.85
2023,2,10,18,334.26,9.68,101.91
2023,2,10,19,336.46,10.07,101.96
2023,2,10,20,338.72,10.29,101.99
2023,2,10,21,340.71,10.12,102.01
2023,2,10,22,342.52,9.94,102.02
2023,2,10,23,343.68,10.12,102.02
2023,2,11,0,344.97,10.18,102.02
2023,2,11,1,346.46,9.88,102.02
2023,2,11,2,347.8,9.35,102.0
2023,2,11,3,348.42,8.8,101.96
2023,2,11,4,347.7,8.44,101.94
2023,2,11,5,345.85,8.34,101.97
2023,2,11,6,345.05,8.24,102.02
2023,2,11,7,345.95,7.76,102.07
2023,2,11,8,347.25,7.26,102.12
2023,2,11,9,347.03,7.21,102.19
2023,2,11,10,345.81,7.24,102.22
2023,2,11,11,346.19,7.07,102.21
2023,2,11,12,349.3,6.57,102.14
2023,2,11,13,351.82,6.09,102.06
2023,2,11,14,352.87,5.6,102.01
2023,2,11,15,353.48,5.02,101.98
2023,2,11,16,350.3,4.41,101.98
2023,2,11,17,340.37,4.02,102.02
2023,2,11,18,327.43,4.34,102.09
2023,2,11,19,325.67,4.29,102.13
2023,2,11,20,327.89,2.82,102.12
2023,2,11,21,306.59,2.53,102.12
2023,2,11,22,283.69,2.54,102.09
2023,2,11,23,258.19,2.83,102.02
2023,2,12,0,244.31,3.64,101.95
2023,2,12,1,240.53,4.83,101.9
2023,2,12,2,238.91,5.88,101.85
2023,2,12,3,231.76,6.71,101.75
2023,2,12,4,230.38,7.66,101.69
2023,2,12,5,229.38,8.62,101.66
2023,2,12,6,234.86,9.49,101.68
2023,2,12,7,239.21,10.06,101.71
2023,2,12,8,239.18,10.35,101.69
2023,2,12,9,239.87,10.55,101.68
2023,2,12,10,239.63,10.85,101.63
2023,2,12,11,241.78,11.15,101.57
2023,2,12,12,241.22,11.12,101.46
2023,2,12,13,242.7,11.17,101.36
2023,2,12,14,247.53,11.24,101.29
2023,2,12,15,252.35,10.8,101.24
2023,2,12,16,260.22,9.8,101.23
2023,2,12,17,294.7,9.03,101.27
2023,2,12,18,329.32,10.61,101.42
2023,2,12,19,333.32,10.74,101.59
2023,2,12,20,328.47,10.74,101.7
2023,2,12,21,325.73,10.71,101.76
2023,2,12,22,324.91,10.14,101.79
2023,2,12,23,321.88,10.14,101.86
2023,2,13,0,321.73,10.42,101.95
2023,2,13,1,324.06,10.14,102.0
2023,2,13,2,325.66,9.4,102.01
2023,2,13,3,326.3,8.86,101.99
2023,2,13,4,328.44,8.96,102.04
2023,2,13,5,328.95,8.62,102.12
2023,2,13,6,327.52,7.87,102.18
2023,2,13,7,327.38,7.62,102.28
2023,2,13,8,329.06,7.6,102.4
2023,2,13,9,330.8,7.53,102.5
2023,2,13,10,331.01,7.01,102.55
2023,2,13,11,330.13,6.41,102.56
2023,2,13,12,332.73,6.55,102.55
2023,2,13,13,334.04,6.33,102.53
2023,2,13,14,335.14,5.87,102.52
2023,2,13,15,338.6,5.74,102.54
2023,2,13,16,341.65,5.21,102.58
2023,2,13,17,343.55,4.77,102.62
2023,2,13,18,346.93,4.49,102.72
2023,2,13,19,349.93,4.02,102.8
2023,2,13,20,354.4,3.68,102.86
2023,2,13,21,5.64,3.18,102.91
2023,2,13,22,16.72,2.55,102.92
2023,2,13,23,37.92,1.7,102.91
2023,2,14,0,65.22,1.01,102.9
2023,2,14,1,116.1,0.87,102.88
2023,2,14,2,148.22,1.04,102.87
2023,2,14,3,171.77,1.26,102.87
2023,2,14,4,187.59,1.54,102.88
2023,2,14,5,190.19,1.81,102.91
2023,2,14,6,185.11,2.28,102.95
2023,2,14,7,180.16,2.83,103.0
2023,2,14,8,178.3,3.42,103.05
2023,2,14,9,178.33,4.02,103.08
2023,2,14,10,178.85,4.67,103.07
2023,2,14,11,180.08,5.32,103.05
2023,2,14,12,182.29,5.86,102.98
2023,2,14,13,186.29,6.2,102.9
2023,2,14,14,191.43,6.34,102.83
2023,2,14,15,195.21,6.4,102.81
2023,2,14,16,196.5,6.44,102.79
2023,2,14,17,196.13,6.52,102.8
2023,2,14,18,194.74,6.63,102.82
2023,2,14,19,192.93,6.77,102.85
2023,2,14,20,190.93,6.96,102.86
2023,2,14,21,189.08,7.13,102.85
2023,2,14,22,186.99,7.25,102.8
2023,2,14,23,184.84,7.4,102.75
2023,2,15,0,181.86,7.68,102.68
2023,2,15,1,181.01,7.94,102.62
2023,2,15,2,182.8,8.0,102.57
2023,2,15,3,184.78,7.88,102.53
2023,2,15,4,183.77,7.72,102.51
2023,2,15,5,181.03,7.82,102.5
2023,2,15,6,179.12,8.15,102.49
2023,2,15,7,178.98,8.36,102.51
2023,2,15,8,178.67,8.42,102.52
2023,2,15,9,178.06,8.55,102.51
2023,2,15,10,177.21,8.5,102.49
2023,2,15,11,176.68,8.63,102.44
2023,2,15,12,177.0,8.94,102.35
2023,2,15,13,178.08,9.09,102.25
2023,2,15,14,178.56,9.0,102.17
2023,2,15,15,181.12,9.22,102.13
2023,2,15,16,181.6,8.94,102.1
2023,2,15,17,178.64,8.59,102.1
2023,2,15,18,174.79,8.08,102.14
2023,2,15,19,173.81,8.33,102.18
2023,2,15,20,176.15,8.83,102.19
2023,2,15,21,177.43,9.24,102.18
2023,2,15,22,178.39,9.47,102.14
2023,2,15,23,180.05,9.71,102.08
2023,2,16,0,181.37,9.8,102.0
2023,2,16,1,182.88,9.65,101.93
2023,2,16,2,183.21,9.48,101.86
2023,2,16,3,182.87,9.52,101.8
2023,2,16,4,183.63,9.64,101.78
2023,2,16,5,180.9,9.41,101.78
2023,2,16,6,180.15,9.09,101.79
2023,2,16,7,178.95,8.96,101.83
2023,2,16,8,179.35,9.02,101.87
2023,2,16,9,180.49,9.09,101.87
2023,2,16,10,182.22,9.09,101.85
2023,2,16,11,185.82,8.94,101.84
2023,2,16,12,190.04,8.56,101.8
2023,2,16,13,193.03,7.87,101.73
2023,2,16,14,190.1,6.82,101.69
2023,2,16,15,180.31,5.77,101.64
2023,2,16,16,166.25,5.72,101.6
2023,2,16,17,168.59,5.53,101.68
2023,2,16,18,172.36,5.29,101.75
2023,2,16,19,169.29,5.55,101.79
2023,2,16,20,162.88,5.81,101.79
2023,2,16,21,158.13,6.19,101.78
2023,2,16,22,156.63,6.34,101.74
2023,2,16,23,157.11,6.43,101.7
2023,2,17,0,160.61,6.38,101.66
2023,2,17,1,166.22,6.76,101.62
2023,2,17,2,172.91,6.9,101.59
2023,2,17,3,180.46,6.74,101.57
2023,2,17,4,188.75,6.01,101.57
2023,2,17,5,192.79,5.05,101.61
2023,2,17,6,200.2,4.25,101.67
2023,2,17,7,211.78,3.58,101.73
2023,2,17,8,228.62,2.98,101.8
2023,2,17,9,253.68,2.14,101.85
2023,2,17,10,308.97,2.26,101.88
2023,2,17,11,345.13,3.65,101.88
2023,2,17,12,3.47,4.78,101.85
2023,2,17,13,10.04,4.97,101.82
2023,2,17,14,3.91,4.47,101.86
2023,2,17,15,357.06,5.02,101.91
2023,2,17,16,1.79,5.77,101.93
2023,2,17,17,3.64,5.41,101.99
2023,2,17,18,0.08,5.29,102.07
2023,2,17,19,359.02,5.91,102.14
2023,2,17,20,1.6,6.44,102.21
2023,2,17,21,4.86,6.82,102.25
2023,2,17,22,11.35,7.15,102.27
2023,2,17,23,18.68,7.46,102.27
2023,2,18,0,25.4,7.72,102.26
2023,2,18,1,31.63,7.67,102.23
2023,2,18,2,37.65,7.43,102.19
2023,2,18,3,45.04,7.15,102.18
2023,2,18,4,51.16,6.95,102.16
2023,2,18,5,55.57,6.92,102.19
2023,2,18,6,58.83,6.7,102.24
2023,2,18,7,59.65,6.55,102.32
2023,2,18,8,57.12,6.71,102.4
2023,2,18,9,54.22,6.96,102.45
2023,2,18,10,53.31,7.38,102.45
2023,2,18,11,55.87,7.59,102.43
2023,2,18,12,60.5,7.3,102.36
2023,2,18,13,69.3,6.7,102.29
2023,2,18,14,84.1,6.0,102.25
2023,2,18,15,101.29,5.54,102.23
2023,2,18,16,116.14,5.23,102.25
2023,2,18,17,124.26,5.04,102.3
2023,2,18,18,127.07,5.04,102.36
2023,2,18,19,129.16,5.0,102.42
2023,2,18,20,133.13,4.9,102.46
2023,2,18,21,138.18,5.07,102.49
2023,2,18,22,144.5,5.15,102.49
2023,2,18,23,152.38,5.14,102.47
2023,2,19,0,159.99,5.11,102.44
2023,2,19,1,163.79,5.15,102.41
2023,2,19,2,165.41,5.68,102.36
2023,2,19,3,161.75,6.06,102.31
2023,2,19,4,160.51,6.32,102.29
2023,2,19,5,164.18,6.65,102.32
2023,2,19,6,165.6,6.57,102.38
2023,2,19,7,166.53,6.71,102.45
2023,2,19,8,165.21,6.64,102.5
2023,2,19,9,161.5,6.75,102.52
2023,2,19,10,159.41,7.15,102.51
2023,2,19,11,160.43,7.49,102.47
2023,2,19,12,163.66,7.56,102.39
2023,2,19,13,169.03,7.47,102.31
2023,2,19,14,174.54,7.06,102.25
2023,2,19,15,180.0,6.52,102.23
2023,2,19,16,184.92,6.01,102.24
2023,2,19,17,188.42,5.65,102.27
2023,2,19,18,189.29,5.47,102.3
2023,2,19,19,188.71,5.41,102.32
2023,2,19,20,190.25,5.49,102.33
2023,2,19,21,191.79,5.7,102.34
2023,2,19,22,193.86,6.0,102.32
2023,2,19,23,195.95,6.26,102.29
2023,2,20,0,200.11,6.41,102.25
2023,2,20,1,206.57,6.34,102.22
2023,2,20,2,213.07,6.17,102.19
2023,2,20,3,218.33,6.08,102.17
2023,2,20,4,224.31,5.95,102.17
2023,2,20,5,231.95,5.7,102.19
2023,2,20,6,242.77,5.1,102.23
2023,2,20,7,257.67,4.32,102.27
2023,2,20,8,275.54,3.56,102.31
2023,2,20,9,290.45,3.09,102.33
2023,2,20,10,297.08,2.75,102.32
2023,2,20,11,301.12,2.46,102.29
2023,2,20,12,299.25,2.24,102.23
2023,2,20,13,300.17,2.11,102.16
2023,2,20,14,310.71,2.14,102.13
2023,2,20,15,323.43,2.41,102.14
2023,2,20,16,334.97,2.73,102.15
2023,2,20,17,346.77,2.97,102.18
2023,2,20,18,356.61,3.3,102.24
2023,2,20,19,1.9,3.77,102.3
2023,2,20,20,6.22,4.18,102.34
2023,2,20,21,9.27,4.61,102.38
2023,2,20,22,12.64,5.07,102.39
2023,2,20,23,17.42,5.43,102.38
2023,2,21,0,20.85,5.68,102.37
2023,2,21,1,23.72,5.9,102.36
2023,2,21,2,26.21,6.16,102.34
2023,2,21,3,27.53,6.41,102.33
2023,2,21,4,29.09,6.65,102.36
2023,2,21,5,31.82,6.79,102.4
2023,2,21,6,35.73,6.76,102.45
2023,2,21,7,38.62,6.76,102.49
2023,2,21,8,40.6,6.77,102.53
2023,2,21,9,42.29,6.65,102.56
2023,2,21,10,42.14,6.42,102.57
2023,2,21,11,40.95,6.18,102.57
2023,2,21,12,39.2,6.18,102.53
2023,2,21,13,38.64,6.13,102.48
2023,2,21,14,41.08,6.15,102.44
2023,2,21,15,43.41,6.17,102.43
2023,2,21,16,44.64,6.09,102.45
2023,2,21,17,45.64,5.97,102.49
2023,2,21,18,46.31,5.8,102.54
2023,2,21,19,46.84,5.52,102.58
2023,2,21,20,46.11,5.12,102.61
2023,2,21,21,43.61,4.79,102.62
2023,2,21,22,43.97,4.59,102.62
2023,2,21,23,46.28,4.46,102.58
2023,2,22,0,51.88,4.29,102.53
2023,2,22,1,54.78,3.9,102.48
2023,2,22,2,52.29,3.4,102.44
2023,2,22,3,50.6,3.0,102.4
2023,2,22,4,48.77,2.69,102.39
2023,2,22,5,45.85,2.24,102.41
2023,2,22,6,48.53,1.62,102.42
2023,2,22,7,50.41,1.05,102.45
2023,2,22,8,56.92,1.02,102.5
2023,2,22,9,80.33,1.39,102.51
2023,2,22,10,106.47,1.87,102.47
2023,2,22,11,130.58,2.29,102.4
2023,2,22,12,151.96,2.71,102.32
2023,2,22,13,162.43,3.44,102.21
2023,2,22,14,164.74,4.19,102.11
2023,2,22,15,166.26,4.8,102.05
2023,2,22,16,169.95,5.24,101.99
2023,2,22,17,175.55,5.54,101.97
2023,2,22,18,179.61,5.68,101.96
2023,2,22,19,175.6,6.11,101.93
2023,2,22,20,171.94,6.91,101.87
2023,2,22,21,174.98,7.58,101.82
2023,2,22,22,176.59,8.28,101.74
2023,2,22,23,177.83,9.07,101.64
2023,2,23,0,179.77,9.73,101.54
2023,2,23,1,183.53,10.15,101.44
2023,2,23,2,191.88,10.86,101.34
2023,2,23,3,207.2,12.07,101.25
2023,2,23,4,214.3,13.12,101.2
2023,2,23,5,209.15,13.63,101.11
2023,2,23,6,211.1,13.84,101.06
2023,2,23,7,230.08,12.53,101.07
2023,2,23,8,269.96,10.59,101.19
2023,2,23,9,292.97,11.35,101.29
2023,2,23,10,295.13,11.0,101.34
2023,2,23,11,297.95,10.38,101.39
2023,2,23,12,297.5,9.37,101.4
2023,2,23,13,294.27,8.91,101.38
2023,2,23,14,292.67,9.26,101.39
2023,2,23,15,293.92,9.31,101.39
2023,2,23,16,297.81,9.31,101.43
2023,2,23,17,301.61,9.14,101.47
2023,2,23,18,303.76,8.98,101.54
2023,2,23,19,304.03,8.88,101.63
2023,2,23,20,303.46,8.62,101.71
2023,2,23,21,302.08,8.15,101.77
2023,2,23,22,299.09,7.3,101.78
2023,2,23,23,292.55,6.84,101.75
2023,2,24,0,285.42,6.2,101.69
2023,2,24,1,275.97,5.78,101.61
2023,2,24,2,271.97,6.14,101.56
2023,2,24,3,274.15,6.47,101.55
2023,2,24,4,276.61,6.38,101.56
2023,2,24,5,275.2,5.77,101.56
2023,2,24,6,262.33,5.04,101.54
2023,2,24,7,241.3,5.06,101.52
